a = 3402315.263323; b = 5050000.343311; cout = 4038649896607.652832
a = 3603599.452442; b = 2820000.653201; cout = 3028219744863.500488
a = 3603600.904311; b = 2830000.753296; cout = 3029624917229.527832
a = 3603602.356180; b = 2840000.853391; cout = 3031230851945.926270
a = 3603603.808048; b = 2850000.953486; cout = 3033037549012.710938
a = 3603605.259917; b = 2860001.053581; cout = 3035045008429.874512
a = 3603606.711786; b = 2870001.153676; cout = 3037253230197.421875
a = 3603608.163654; b = 2880001.253772; cout = 3039662214315.342773
a = 3603609.615523; b = 2890001.353867; cout = 3042271960783.651367
a = 3603611.067392; b = 2900001.453962; cout = 3045082469602.336914
a = 3603612.519260; b = 2910001.554057; cout = 3048093740771.398926
a = 3603613.971129; b = 2920001.654152; cout = 3051305774290.845703
a = 3603615.422997; b = 2930001.754247; cout = 3054718570160.679688
a = 3603616.874866; b = 2940001.854342; cout = 3058332128380.887695
a = 3603618.326735; b = 2950001.954437; cout = 3062146448951.473633
a = 3603619.778603; b = 2960002.054533; cout = 3066161531872.442871
a = 3603621.230472; b = 2970002.154628; cout = 3070377377143.797363
a = 3603622.682341; b = 2980002.254723; cout = 3074793984765.529297
a = 3603624.134209; b = 2990002.354818; cout = 3079411354737.642578
a = 3603625.586078; b = 3000002.454913; cout = 3084229487060.139160
a = 3603627.037947; b = 3010002.555008; cout = 3089248381733.013184
a = 3603628.489815; b = 3020002.655103; cout = 3094468038756.259766
a = 3603629.941684; b = 3030002.755199; cout = 3099888458129.896484
a = 3603631.393553; b = 3040002.855294; cout = 3105509639853.904297
a = 3603632.845421; b = 3050002.955389; cout = 3111331583928.312012
a = 3603634.297290; b = 3060003.055484; cout = 3117354290353.080566
a = 3603635.749159; b = 3070003.155579; cout = 3123577759128.242188
a = 3603637.201027; b = 3080003.255674; cout = 3130001990253.778320
a = 3603638.652896; b = 3090003.355769; cout = 3136626983729.702148
a = 3603640.104765; b = 3100003.455865; cout = 3143452739555.992188
a = 3603641.556633; b = 3110003.555960; cout = 3150479257732.675293
a = 3603643.008502; b = 3120003.656055; cout = 3157706538259.725586
a = 3603644.460371; b = 3130003.756150; cout = 3165134581137.180664
a = 3603645.912239; b = 3140003.856245; cout = 3172763386364.991699
a = 3603647.364108; b = 3150003.956340; cout = 3180592953943.198242
a = 3604578.629872; b = 2649999.096916; cout = 3029541007003.039551
a = 3604580.081741; b = 2659999.197011; cout = 3027825008627.533203
a = 3604581.533610; b = 2669999.297106; cout = 3026309772602.414551
a = 3604582.985478; b = 2679999.397201; cout = 3024995298927.685547
a = 3604584.437347; b = 2689999.497296; cout = 3023881587603.327637
a = 3604585.889216; b = 2699999.597391; cout = 3022968638629.352539
a = 3604587.341084; b = 2709999.697486; cout = 3022256452005.756348
a = 3604588.792953; b = 2719999.797582; cout = 3021745027732.547852
a = 3604590.244822; b = 2729999.897677; cout = 3021434365809.712891
a = 3604591.696690; b = 2739999.997772; cout = 3021324466237.266602
a = 3604593.148559; b = 2750000.097867; cout = 3021415329015.187500
a = 3604594.600428; b = 2760000.197962; cout = 3021706954143.498047
a = 3604596.052296; b = 2770000.298057; cout = 3022199341622.189453
a = 3604597.504165; b = 2780000.398152; cout = 3022892491451.262207
a = 3604598.956034; b = 2790000.498248; cout = 3023786403630.705078
a = 3604600.407902; b = 2800000.598343; cout = 3024881078160.537109
a = 3604601.859771; b = 2810000.698438; cout = 3026176515040.750000
a = 3604603.311640; b = 2820000.798533; cout = 3027672714271.345215
a = 3604604.763508; b = 2830000.898628; cout = 3029369675852.325195
a = 3604606.215377; b = 2840000.998723; cout = 3031267399783.671875
a = 3604607.667246; b = 2850001.098818; cout = 3033365886065.403809
a = 3604609.119114; b = 2860001.198913; cout = 3035665134697.522949
a = 3604610.570983; b = 2870001.299009; cout = 3038165145680.020020
a = 3604612.022852; b = 2880001.399104; cout = 3040865919012.891602
a = 3604613.474720; b = 2890001.499199; cout = 3043767454696.153809
a = 3604614.926589; b = 2900001.599294; cout = 3046869752729.790527
a = 3604616.378458; b = 2910001.699389; cout = 3050172813113.810059
a = 3604617.830326; b = 2920001.799484; cout = 3053676635848.207520
a = 3604619.282195; b = 2930001.899579; cout = 3057381220932.991211
a = 3604620.734064; b = 2940001.999675; cout = 3061286568368.151367
a = 3604622.185932; b = 2950002.099770; cout = 3065392678153.689453
a = 3604623.637801; b = 2960002.199865; cout = 3069699550289.614258
a = 3604625.089670; b = 2970002.299960; cout = 3074207184775.916504
a = 3604626.541538; b = 2980002.400055; cout = 3078915581612.604004
a = 3604627.993407; b = 2990002.500150; cout = 3083824740799.658203
a = 3604629.445276; b = 3000002.600245; cout = 3088934662337.105957
a = 3604630.897144; b = 3010002.700341; cout = 3094245346224.934570
a = 3604632.349013; b = 3020002.800436; cout = 3099756792463.140625
a = 3604633.800882; b = 3030002.900531; cout = 3105469001051.719238
a = 3604635.252750; b = 3040003.000626; cout = 3111381971990.687500
a = 3604636.704619; b = 3050003.100721; cout = 3117495705280.038574
a = 3604638.156488; b = 3060003.200816; cout = 3123810200919.769043
a = 3604639.608356; b = 3070003.300911; cout = 3130325458909.869629
a = 3604641.060225; b = 3080003.401006; cout = 3137041479250.362305
a = 3604642.512094; b = 3090003.501102; cout = 3143958261941.234375
a = 3604643.963962; b = 3100003.601197; cout = 3151075806982.488770
a = 3604645.415831; b = 3110003.701292; cout = 3158394114374.119141
a = 3604646.867700; b = 3120003.801387; cout = 3165913184116.137207
a = 3604648.319568; b = 3130003.901482; cout = 3173633016208.531738
a = 3605582.489070; b = 2649999.242248; cout = 3024607983596.989258
a = 3605583.940939; b = 2659999.342343; cout = 3023183774436.439941
a = 3605585.392807; b = 2669999.442438; cout = 3021960327626.287598
a = 3605586.844676; b = 2679999.542533; cout = 3020937643166.499512
a = 3605588.296545; b = 2689999.642628; cout = 3020115721057.102051
a = 3605589.748413; b = 2699999.742724; cout = 3019494561298.077148
a = 3605591.200282; b = 2709999.842819; cout = 3019074163889.426270
a = 3605592.652151; b = 2719999.942914; cout = 3018854528831.171875
a = 3605594.104019; b = 2730000.043009; cout = 3018835656123.290527
a = 3605595.555888; b = 2740000.143104; cout = 3019017545765.783691
a = 3605597.007757; b = 2750000.243199; cout = 3019400197758.664551
a = 3605598.459625; b = 2760000.343294; cout = 3019983612101.932617
a = 3605599.911494; b = 2770000.443389; cout = 3020767788795.575684
a = 3605601.363363; b = 2780000.543485; cout = 3021752727839.598145
a = 3605602.815231; b = 2790000.643580; cout = 3022938429234.000977
a = 3605604.267100; b = 2800000.743675; cout = 3024324892978.778320
a = 3605605.718969; b = 2810000.843770; cout = 3025912119073.937500
a = 3605607.170837; b = 2820000.943865; cout = 3027700107519.492676
a = 3605608.622706; b = 2830001.043960; cout = 3029688858315.409180
a = 3605610.074575; b = 2840001.144055; cout = 3031878371461.718262
a = 3605611.526443; b = 2850001.244151; cout = 3034268646958.404785
a = 3605612.978312; b = 2860001.344246; cout = 3036859684805.476074
a = 3605614.430181; b = 2870001.444341; cout = 3039651485002.926270
a = 3605615.882049; b = 2880001.544436; cout = 3042644047550.746582
a = 3605617.333918; b = 2890001.644531; cout = 3045837372448.958496
a = 3605618.785787; b = 2900001.744626; cout = 3049231459697.546875
a = 3605620.237655; b = 2910001.844721; cout = 3052826309296.522461
a = 3605621.689524; b = 2920001.944816; cout = 3056621921245.874512
a = 3605623.141393; b = 2930002.044912; cout = 3060618295545.600098
a = 3605624.593261; b = 2940002.145007; cout = 3064815432195.716309
a = 3605626.045130; b = 2950002.245102; cout = 3069213331196.208496
a = 3605627.496999; b = 2960002.345197; cout = 3073811992547.084961
a = 3605628.948867; b = 2970002.445292; cout = 3078611416248.340332
a = 3605630.400736; b = 2980002.545387; cout = 3083611602299.978027
a = 3605631.852605; b = 2990002.645482; cout = 3088812550701.993652
a = 3605633.304473; b = 3000002.745578; cout = 3094214261454.393555
a = 3605634.756342; b = 3010002.845673; cout = 3099816734557.165039
a = 3605636.208211; b = 3020002.945768; cout = 3105619970010.323730
a = 3605637.660079; b = 3030003.045863; cout = 3111623967813.866211
a = 3605639.111948; b = 3040003.145958; cout = 3117828727967.778320
a = 3605640.563816; b = 3050003.246053; cout = 3124234250472.077148
a = 3605642.015685; b = 3060003.346148; cout = 3130840535326.759766
a = 3605643.467554; b = 3070003.446244; cout = 3137647582531.821777
a = 3605644.919422; b = 3080003.546339; cout = 3144655392087.255371
a = 3605646.371291; b = 3090003.646434; cout = 3151863963993.080078
a = 3605647.823160; b = 3100003.746529; cout = 3159273298249.285645
a = 3605649.275028; b = 3110003.846624; cout = 3166883394855.872070
a = 3606586.348268; b = 2649999.387580; cout = 3020249384031.263184
a = 3606587.800136; b = 2659999.487675; cout = 3019116964085.666016
a = 3606589.252005; b = 2669999.587770; cout = 3018185306490.450684
a = 3606590.703874; b = 2679999.687865; cout = 3017454411245.615723
a = 3606592.155742; b = 2689999.787961; cout = 3016924278351.162598
a = 3606593.607611; b = 2699999.888056; cout = 3016594907807.097168
a = 3606595.059480; b = 2709999.988151; cout = 3016466299613.407227
a = 3606596.511348; b = 2720000.088246; cout = 3016538453770.099609
a = 3606597.963217; b = 2730000.188341; cout = 3016811370277.170898
a = 3606599.415085; b = 2740000.288436; cout = 3017285049134.615234
a = 3606600.866954; b = 2750000.388531; cout = 3017959490342.448730
a = 3606602.318823; b = 2760000.488627; cout = 3018834693900.667480
a = 3606603.770691; b = 2770000.588722; cout = 3019910659809.259277
a = 3606605.222560; b = 2780000.688817; cout = 3021187388068.229980
a = 3606606.674429; b = 2790000.788912; cout = 3022664878677.578125
a = 3606608.126297; b = 2800000.889007; cout = 3024343131637.326172
a = 3606609.578166; b = 2810000.989102; cout = 3026222146947.437988
a = 3606611.030035; b = 2820001.089197; cout = 3028301924607.932129
a = 3606612.481903; b = 2830001.189292; cout = 3030582464618.815430
a = 3606613.933772; b = 2840001.289388; cout = 3033063766980.072754
a = 3606615.385641; b = 2850001.389483; cout = 3035745831691.709961
a = 3606616.837509; b = 2860001.489578; cout = 3038628658753.730957
a = 3606618.289378; b = 2870001.589673; cout = 3041712248166.131836
a = 3606619.741247; b = 2880001.689768; cout = 3044996599928.904297
a = 3606621.193115; b = 2890001.789863; cout = 3048481714042.068848
a = 3606622.644984; b = 2900001.889958; cout = 3052167590505.612793
a = 3606624.096853; b = 2910001.990054; cout = 3056054229319.536133
a = 3606625.548721; b = 2920002.090149; cout = 3060141630483.833008
a = 3606627.000590; b = 2930002.190244; cout = 3064429793998.517578
a = 3606628.452459; b = 2940002.290339; cout = 3068918719863.585449
a = 3606629.904327; b = 2950002.390434; cout = 3073608408079.023926
a = 3606631.356196; b = 2960002.490529; cout = 3078498858644.859375
a = 3606632.808065; b = 2970002.590624; cout = 3083590071561.060059
a = 3606634.259933; b = 2980002.690719; cout = 3088882046827.648438
a = 3606635.711802; b = 2990002.790815; cout = 3094374784444.615234
a = 3606637.163671; b = 3000002.890910; cout = 3100068284411.966309
a = 3606638.615539; b = 3010002.991005; cout = 3105962546729.687012
a = 3606640.067408; b = 3020003.091100; cout = 3112057571397.810059
a = 3606641.519277; b = 3030003.191195; cout = 3118353358416.291504
a = 3606642.971145; b = 3040003.291290; cout = 3124849907785.166992
a = 3606644.423014; b = 3050003.391385; cout = 3131547219504.417480
a = 3606645.874883; b = 3060003.491481; cout = 3138445293574.054199
a = 3606647.326751; b = 3070003.591576; cout = 3145544129994.058105
a = 3606648.778620; b = 3080003.691671; cout = 3152843728764.455078
a = 3606650.230489; b = 3090003.791766; cout = 3160344089885.229004
a = 3607588.755596; b = 2639999.432817; cout = 3017506601386.851074
a = 3607590.207465; b = 2649999.532912; cout = 3016465208305.827148
a = 3607591.659334; b = 2659999.633007; cout = 3015624577575.190430
a = 3607593.111202; b = 2669999.733103; cout = 3014984709194.926758
a = 3607594.563071; b = 2679999.833198; cout = 3014545603165.047363
a = 3607596.014940; b = 2689999.933293; cout = 3014307259485.540039
a = 3607597.466808; b = 2700000.033388; cout = 3014269678156.423340
a = 3607598.918677; b = 2710000.133483; cout = 3014432859177.687500
a = 3607600.370546; b = 2720000.233578; cout = 3014796802549.328125
a = 3607601.822414; b = 2730000.333673; cout = 3015361508271.349609
a = 3607603.274283; b = 2740000.433768; cout = 3016126976343.754395
a = 3607604.726152; b = 2750000.533864; cout = 3017093206766.540039
a = 3607606.178020; b = 2760000.633959; cout = 3018260199539.705078
a = 3607607.629889; b = 2770000.734054; cout = 3019627954663.242676
a = 3607609.081758; b = 2780000.834149; cout = 3021196472137.178711
a = 3607610.533626; b = 2790000.934244; cout = 3022965751961.479004
a = 3607611.985495; b = 2800001.034339; cout = 3024935794136.164551
a = 3607613.437364; b = 2810001.134434; cout = 3027106598661.235352
a = 3607614.889232; b = 2820001.234530; cout = 3029478165536.685059
a = 3607616.341101; b = 2830001.334625; cout = 3032050494762.512207
a = 3607617.792970; b = 2840001.434720; cout = 3034823586338.720215
a = 3607619.244838; b = 2850001.534815; cout = 3037797440265.315430
a = 3607620.696707; b = 2860001.634910; cout = 3040972056542.286133
a = 3607622.148576; b = 2870001.735005; cout = 3044347435169.638672
a = 3607623.600444; b = 2880001.835100; cout = 3047923576147.375488
a = 3607625.052313; b = 2890001.935195; cout = 3051700479475.481934
a = 3607626.504182; b = 2900002.035291; cout = 3055678145153.977051
a = 3607627.956050; b = 2910002.135386; cout = 3059856573182.843262
a = 3607629.407919; b = 2920002.235481; cout = 3064235763562.101562
a = 3607630.859788; b = 2930002.335576; cout = 3068815716291.739746
a = 3607632.311656; b = 2940002.435671; cout = 3073596431371.757324
a = 3607633.763525; b = 2950002.535766; cout = 3078577908802.156738
a = 3607635.215394; b = 2960002.635861; cout = 3083760148582.934570
a = 3607636.667262; b = 2970002.735957; cout = 3089143150714.095703
a = 3607638.119131; b = 2980002.836052; cout = 3094726915195.625488
a = 3607639.571000; b = 2990002.936147; cout = 3100511442027.548828
a = 3607641.022868; b = 3000003.036242; cout = 3106496731209.842773
a = 3607642.474737; b = 3010003.136337; cout = 3112682782742.524414
a = 3607643.926606; b = 3020003.236432; cout = 3119069596625.586914
a = 3607645.378474; b = 3030003.336527; cout = 3125657172859.031250
a = 3607646.830343; b = 3040003.436623; cout = 3132445511442.853516
a = 3607648.282212; b = 3050003.536718; cout = 3139434612377.059082
a = 3607649.734080; b = 3060003.636813; cout = 3146624475661.638184
a = 3607651.185949; b = 3070003.736908; cout = 3154015101296.606445
a = 3608592.614794; b = 2639999.578149; cout = 3014005060286.766602
a = 3608594.066663; b = 2649999.678244; cout = 3013255456420.691895
a = 3608595.518531; b = 2659999.778340; cout = 3012706614905.009277
a = 3608596.970400; b = 2669999.878435; cout = 3012358535739.698242
a = 3608598.422269; b = 2679999.978530; cout = 3012211218924.767090
a = 3608599.874137; b = 2690000.078625; cout = 3012264664460.220703
a = 3608601.326006; b = 2700000.178720; cout = 3012518872346.051270
a = 3608602.777875; b = 2710000.278815; cout = 3012973842582.265625
a = 3608604.229743; b = 2720000.378910; cout = 3013629575168.857910
a = 3608605.681612; b = 2730000.479006; cout = 3014486070105.833984
a = 3608607.133481; b = 2740000.579101; cout = 3015543327393.188965
a = 3608608.585349; b = 2750000.679196; cout = 3016801347030.919434
a = 3608610.037218; b = 2760000.779291; cout = 3018260129019.045898
a = 3608611.489087; b = 2770000.879386; cout = 3019919673357.534668
a = 3608612.940955; b = 2780000.979481; cout = 3021779980046.414551
a = 3608614.392824; b = 2790001.079576; cout = 3023841049085.675293
a = 3608615.844693; b = 2800001.179671; cout = 3026102880475.315430
a = 3608617.296561; b = 2810001.279767; cout = 3028565474215.338379
a = 3608618.748430; b = 2820001.379862; cout = 3031228830305.730957
a = 3608620.200299; b = 2830001.479957; cout = 3034092948746.515137
a = 3608621.652167; b = 2840001.580052; cout = 3037157829537.669922
a = 3608623.104036; b = 2850001.680147; cout = 3040423472679.221191
a = 3608624.555904; b = 2860001.780242; cout = 3043889878171.140625
a = 3608626.007773; b = 2870001.880337; cout = 3047557046013.444336
a = 3608627.459642; b = 2880001.980433; cout = 3051424976206.130859
a = 3608628.911510; b = 2890002.080528; cout = 3055493668749.196777
a = 3608630.363379; b = 2900002.180623; cout = 3059763123642.637207
a = 3608631.815248; b = 2910002.280718; cout = 3064233340886.473633
a = 3608633.267116; b = 2920002.380813; cout = 3068904320480.671875
a = 3608634.718985; b = 2930002.480908; cout = 3073776062425.263184
a = 3608636.170854; b = 2940002.581003; cout = 3078848566720.233398
a = 3608637.622722; b = 2950002.681098; cout = 3084121833365.584473
a = 3608639.074591; b = 2960002.781194; cout = 3089595862361.304199
a = 3608640.526460; b = 2970002.881289; cout = 3095270653707.417480
a = 3608641.978328; b = 2980002.981384; cout = 3101146207403.911621
a = 3608643.430197; b = 2990003.081479; cout = 3107222523450.782715
a = 3608644.882066; b = 3000003.181574; cout = 3113499601848.038086
a = 3608646.333934; b = 3010003.281669; cout = 3119977442595.664062
a = 3608647.785803; b = 3020003.381764; cout = 3126656045693.689941
a = 3608649.237672; b = 3030003.481860; cout = 3133535411142.076172
a = 3608650.689540; b = 3040003.581955; cout = 3140615538940.854492
a = 3608652.141409; b = 3050003.682050; cout = 3147896429090.000488
a = 3609596.473991; b = 2639999.723481; cout = 3011077943026.989258
a = 3609597.925860; b = 2649999.823577; cout = 3010620128375.868652
a = 3609599.377729; b = 2659999.923672; cout = 3010363076075.126465
a = 3609600.829597; b = 2670000.023767; cout = 3010306786124.771973
a = 3609602.281466; b = 2680000.123862; cout = 3010451258524.790527
a = 3609603.733335; b = 2690000.223957; cout = 3010796493275.195801
a = 3609605.185203; b = 2700000.324052; cout = 3011342490375.979004
a = 3609606.637072; b = 2710000.424147; cout = 3012089249827.144043
a = 3609608.088941; b = 2720000.524243; cout = 3013036771628.694336
a = 3609609.540809; b = 2730000.624338; cout = 3014185055780.620117
a = 3609610.992678; b = 2740000.724433; cout = 3015534102282.929199
a = 3609612.444547; b = 2750000.824528; cout = 3017083911135.619141
a = 3609613.896415; b = 2760000.924623; cout = 3018834482338.688965
a = 3609615.348284; b = 2770001.024718; cout = 3020785815892.132812
a = 3609616.800153; b = 2780001.124813; cout = 3022937911795.959961
a = 3609618.252021; b = 2790001.224909; cout = 3025290770050.173828
a = 3609619.703890; b = 2800001.325004; cout = 3027844390654.765137
a = 3609621.155759; b = 2810001.425099; cout = 3030598773609.732422
a = 3609622.607627; b = 2820001.525194; cout = 3033553918915.085449
a = 3609624.059496; b = 2830001.625289; cout = 3036709826570.820312
a = 3609625.511365; b = 2840001.725384; cout = 3040066496576.937500
a = 3609626.963233; b = 2850001.825479; cout = 3043623928933.432617
a = 3609628.415102; b = 2860001.925574; cout = 3047382123640.310059
a = 3609629.866971; b = 2870002.025670; cout = 3051341080697.557617
a = 3609631.318839; b = 2880002.125765; cout = 3055500800105.198242
a = 3609632.770708; b = 2890002.225860; cout = 3059861281863.214355
a = 3609634.222577; b = 2900002.325955; cout = 3064422525971.614258
a = 3609635.674445; b = 2910002.426050; cout = 3069184532430.385742
a = 3609637.126314; b = 2920002.526145; cout = 3074147301239.545898
a = 3609638.578183; b = 2930002.626240; cout = 3079310832399.083984
a = 3609640.030051; b = 2940002.726336; cout = 3084675125909.010254
a = 3609641.481920; b = 2950002.826431; cout = 3090240181769.312500
a = 3609642.933789; b = 2960002.926526; cout = 3096005999979.987793
a = 3609644.385657; b = 2970003.026621; cout = 3101972580541.051758
a = 3609645.837526; b = 2980003.126716; cout = 3108139923452.501953
a = 3609647.289395; b = 2990003.226811; cout = 3114508028714.323730
a = 3609648.741263; b = 3000003.326906; cout = 3121076896326.516602
a = 3609650.193132; b = 3010003.427001; cout = 3127846526289.104980
a = 3609651.645001; b = 3020003.527097; cout = 3134816918602.068848
a = 3609653.096869; b = 3030003.627192; cout = 3141988073265.418945
a = 3610600.333189; b = 2639999.868814; cout = 3008725249607.509766
a = 3610601.785058; b = 2649999.968909; cout = 3008559224171.334961
a = 3610603.236926; b = 2660000.069004; cout = 3008593961085.551270
a = 3610604.688795; b = 2670000.169099; cout = 3008829460350.146973
a = 3610606.140664; b = 2680000.269194; cout = 3009265721965.124023
a = 3610607.592532; b = 2690000.369289; cout = 3009902745930.481934
a = 3610609.044401; b = 2700000.469385; cout = 3010740532246.220215
a = 3610610.496270; b = 2710000.569480; cout = 3011779080912.335449
a = 3610611.948138; b = 2720000.669575; cout = 3013018391928.832520
a = 3610613.400007; b = 2730000.769670; cout = 3014458465295.709473
a = 3610614.851876; b = 2740000.869765; cout = 3016099301012.971191
a = 3610616.303744; b = 2750000.969860; cout = 3017940899080.611328
a = 3610617.755613; b = 2760001.069955; cout = 3019983259498.626465
a = 3610619.207482; b = 2770001.170050; cout = 3022226382267.030273
a = 3610620.659350; b = 2780001.270146; cout = 3024670267385.811035
a = 3610622.111219; b = 2790001.370241; cout = 3027314914854.977539
a = 3610623.563088; b = 2800001.470336; cout = 3030160324674.513672
a = 3610625.014956; b = 2810001.570431; cout = 3033206496844.442871
a = 3610626.466825; b = 2820001.670526; cout = 3036453431364.744141
a = 3610627.918694; b = 2830001.770621; cout = 3039901128235.429688
a = 3610629.370562; b = 2840001.870716; cout = 3043549587456.498535
a = 3610630.822431; b = 2850001.970812; cout = 3047398809027.937500
a = 3610632.274300; b = 2860002.070907; cout = 3051448792949.766113
a = 3610633.726168; b = 2870002.171002; cout = 3055699539221.976562
a = 3610635.178037; b = 2880002.271097; cout = 3060151047844.565430
a = 3610636.629906; b = 2890002.371192; cout = 3064803318817.536133
a = 3610638.081774; b = 2900002.471287; cout = 3069656352140.875977
a = 3610639.533643; b = 2910002.571382; cout = 3074710147814.609863
a = 3610640.985512; b = 2920002.671477; cout = 3079964705838.723633
a = 3610642.437380; b = 2930002.771573; cout = 3085420026213.216309
a = 3610643.889249; b = 2940002.871668; cout = 3091076108938.090332
a = 3610645.341117; b = 2950002.971763; cout = 3096932954013.345215
a = 3610646.792986; b = 2960003.071858; cout = 3102990561438.971680
a = 3610648.244855; b = 2970003.171953; cout = 3109248931214.989258
a = 3610649.696723; b = 2980003.272048; cout = 3115708063341.385742
a = 3610651.148592; b = 2990003.372143; cout = 3122367957818.165039
a = 3610652.600461; b = 3000003.472239; cout = 3129228614645.321289
a = 3610654.052329; b = 3010003.572334; cout = 3136290033822.859375
a = 3611604.192387; b = 2640000.014146; cout = 3006946980028.328613
a = 3611605.644255; b = 2650000.114241; cout = 3007072743807.123047
a = 3611607.096124; b = 2660000.214336; cout = 3007399269936.287109
a = 3611608.547992; b = 2670000.314431; cout = 3007926558415.828125
a = 3611609.999861; b = 2680000.414526; cout = 3008654609245.750488
a = 3611611.451730; b = 2690000.514622; cout = 3009583422426.057617
a = 3611612.903598; b = 2700000.614717; cout = 3010712997956.750488
a = 3611614.355467; b = 2710000.714812; cout = 3012043335837.817383
a = 3611615.807336; b = 2720000.814907; cout = 3013574436069.271484
a = 3611617.259204; b = 2730000.915002; cout = 3015306298651.102539
a = 3611618.711073; b = 2740001.015097; cout = 3017238923583.312988
a = 3611620.162942; b = 2750001.115192; cout = 3019372310865.900391
a = 3611621.614810; b = 2760001.215288; cout = 3021706460498.873535
a = 3611623.066679; b = 2770001.315383; cout = 3024241372482.230957
a = 3611624.518548; b = 2780001.415478; cout = 3026977046815.963379
a = 3611625.970416; b = 2790001.515573; cout = 3029913483500.073242
a = 3611627.422285; b = 2800001.615668; cout = 3033050682534.569336
a = 3611628.874154; b = 2810001.715763; cout = 3036388643919.445312
a = 3611630.326022; b = 2820001.815858; cout = 3039927367654.703613
a = 3611631.777891; b = 2830001.915953; cout = 3043666853740.334961
a = 3611633.229760; b = 2840002.016049; cout = 3047607102176.361328
a = 3611634.681628; b = 2850002.116144; cout = 3051748112962.753418
a = 3611636.133497; b = 2860002.216239; cout = 3056089886099.533691
a = 3611637.585366; b = 2870002.316334; cout = 3060632421586.686035
a = 3611639.037234; b = 2880002.416429; cout = 3065375719424.236816
a = 3611640.489103; b = 2890002.516524; cout = 3070319779612.150391
a = 3611641.940972; b = 2900002.616619; cout = 3075464602150.455078
a = 3611643.392840; b = 2910002.716715; cout = 3080810187039.137207
a = 3611644.844709; b = 2920002.816810; cout = 3086356534278.202148
a = 3611646.296578; b = 2930002.916905; cout = 3092103643867.646484
a = 3611647.748446; b = 2940003.017000; cout = 3098051515807.465332
a = 3611649.200315; b = 2950003.117095; cout = 3104200150097.669922
a = 3611650.652184; b = 2960003.217190; cout = 3110549546738.255859
a = 3611652.104052; b = 2970003.317285; cout = 3117099705729.215820
a = 3611653.555921; b = 2980003.417380; cout = 3123850627070.562012
a = 3611655.007790; b = 2990003.517476; cout = 3130802310762.292480
a = 3612606.599715; b = 2630000.059383; cout = 3005526343646.104980
a = 3612608.051584; b = 2640000.159478; cout = 3005743134289.460449
a = 3612609.503453; b = 2650000.259573; cout = 3006160687283.192871
a = 3612610.955321; b = 2660000.359668; cout = 3006779002627.309570
a = 3612612.407190; b = 2670000.459764; cout = 3007598080321.812500
a = 3612613.859059; b = 2680000.559859; cout = 3008617920366.693848
a = 3612615.310927; b = 2690000.659954; cout = 3009838522761.948730
a = 3612616.762796; b = 2700000.760049; cout = 3011259887507.588867
a = 3612618.214665; b = 2710000.860144; cout = 3012882014603.605957
a = 3612619.666533; b = 2720000.960239; cout = 3014704904050.006348
a = 3612621.118402; b = 2730001.060334; cout = 3016728555846.799316
a = 3612622.570271; b = 2740001.160429; cout = 3018952969993.953613
a = 3612624.022139; b = 2750001.260525; cout = 3021378146491.498047
a = 3612625.474008; b = 2760001.360620; cout = 3024004085339.426270
a = 3612626.925877; b = 2770001.460715; cout = 3026830786537.729492
a = 3612628.377745; b = 2780001.560810; cout = 3029858250086.411133
a = 3612629.829614; b = 2790001.660905; cout = 3033086475985.485840
a = 3612631.281483; b = 2800001.761000; cout = 3036515464234.927734
a = 3612632.733351; b = 2810001.861095; cout = 3040145214834.757324
a = 3612634.185220; b = 2820001.961191; cout = 3043975727784.958984
a = 3612635.637089; b = 2830002.061286; cout = 3048007003085.557617
a = 3612637.088957; b = 2840002.161381; cout = 3052239040736.520996
a = 3612638.540826; b = 2850002.261476; cout = 3056671840737.872559
a = 3612639.992695; b = 2860002.361571; cout = 3061305403089.601074
a = 3612641.444563; b = 2870002.461666; cout = 3066139727791.713867
a = 3612642.896432; b = 2880002.561761; cout = 3071174814844.201660
a = 3612644.348301; b = 2890002.661856; cout = 3076410664247.084473
a = 3612645.800169; b = 2900002.761952; cout = 3081847276000.341797
a = 3612647.252038; b = 2910002.862047; cout = 3087484650103.967285
a = 3612648.703907; b = 2920002.962142; cout = 3093322786557.990234
a = 3612650.155775; b = 2930003.062237; cout = 3099361685362.382324
a = 3612651.607644; b = 2940003.162332; cout = 3105601346517.161133
a = 3612653.059513; b = 2950003.262427; cout = 3112041770022.310547
a = 3612654.511381; b = 2960003.362522; cout = 3118682955877.848145
a = 3612655.963250; b = 2970003.462618; cout = 3125524904083.760742
a = 3613610.458913; b = 2630000.204715; cout = 3004605132532.581055
a = 3613611.910782; b = 2640000.304810; cout = 3005113712390.883789
a = 3613613.362650; b = 2650000.404905; cout = 3005823054599.571289
a = 3613614.814519; b = 2660000.505001; cout = 3006733159158.646973
a = 3613616.266388; b = 2670000.605096; cout = 3007844026068.098145
a = 3613617.718256; b = 2680000.705191; cout = 3009155655327.923340
a = 3613619.170125; b = 2690000.805286; cout = 3010668046938.134277
a = 3613620.621994; b = 2700000.905381; cout = 3012381200898.730957
a = 3613622.073862; b = 2710001.005476; cout = 3014295117209.703613
a = 3613623.525731; b = 2720001.105571; cout = 3016409795871.061035
a = 3613624.977600; b = 2730001.205667; cout = 3018725236882.794434
a = 3613626.429468; b = 2740001.305762; cout = 3021241440244.904785
a = 3613627.881337; b = 2750001.405857; cout = 3023958405957.400391
