a = 3299112.316378; b = 6389998.786843; cout = 6752069965260.987305
a = 3634679.206118; b = 2500005.240747; cout = 6183641114152.947266
a = 3634616.623954; b = 2589999.566942; cout = 5694089119183.500000
a = 3634618.075823; b = 2599999.667038; cout = 5693316310450.892578
a = 3634619.527692; b = 2609999.767133; cout = 5692744264068.667969
a = 3634620.979560; b = 2619999.867228; cout = 5692372980036.833008
a = 3634622.431429; b = 2629999.967323; cout = 5692202458355.368164
a = 3634623.883298; b = 2640000.067418; cout = 5692232699024.291016
a = 3634625.335166; b = 2650000.167513; cout = 5692463702043.591797
a = 3634626.787035; b = 2660000.267608; cout = 5692895467413.275391
a = 3634628.238904; b = 2670000.367704; cout = 5693527995133.342773
a = 3634629.690772; b = 2680000.467799; cout = 5694361285203.783203
a = 3634631.142641; b = 2690000.567894; cout = 5695395337624.608398
a = 3634632.594510; b = 2700000.667989; cout = 5696630152395.810547
a = 3634634.046378; b = 2710000.768084; cout = 5698065729517.391602
a = 3634635.498247; b = 2720000.868179; cout = 5699702068989.362305
a = 3634636.950116; b = 2730000.968274; cout = 5701539170811.708984
a = 3634638.401984; b = 2740001.068370; cout = 5703577034984.432617
a = 3634639.853853; b = 2750001.168465; cout = 5705815661507.541016
a = 3634641.305722; b = 2760001.268560; cout = 5708255050381.032227
a = 3634642.757590; b = 2770001.368655; cout = 5710895201604.904297
a = 3634644.209459; b = 2780001.468750; cout = 5713736115179.153320
a = 3634645.661328; b = 2790001.568845; cout = 5716777791103.784180
a = 3634647.113196; b = 2800001.668940; cout = 5720020229378.793945
a = 3634648.565065; b = 2810001.769035; cout = 5723463430004.171875
a = 3634650.016934; b = 2820001.869131; cout = 5727107392979.954102
a = 3634651.468802; b = 2830001.969226; cout = 5730952118306.111328
a = 3634652.920671; b = 2840002.069321; cout = 5734997605982.649414
a = 3634654.372540; b = 2850002.169416; cout = 5739243856009.556641
a = 3634655.824408; b = 2860002.269511; cout = 5743690868386.859375
a = 3634657.276277; b = 2870002.369606; cout = 5748338643114.541992
a = 3634658.728146; b = 2880002.469701; cout = 5753187180192.579102
a = 3634660.180014; b = 2890002.569797; cout = 5758236479621.022461
a = 3634661.631883; b = 2900002.669892; cout = 5763486541399.843750
a = 3634663.083751; b = 2910002.769987; cout = 5768937365529.034180
a = 3634664.535620; b = 2920002.870082; cout = 5774588952008.615234
a = 3634665.987489; b = 2930002.970177; cout = 5780441300838.571289
a = 3634667.439357; b = 2940003.070272; cout = 5786494412018.923828
a = 3634668.891226; b = 2950003.170367; cout = 5792748285549.636719
a = 3634670.343095; b = 2960003.270462; cout = 5799202921430.745117
a = 3634671.794963; b = 2970003.370558; cout = 5805858319662.227539
a = 3634673.246832; b = 2980003.470653; cout = 5812714480244.083008
a = 3634674.698701; b = 2990003.570748; cout = 5819771403176.326172
a = 3635611.923751; b = 2010000.481418; cout = 5905147015917.612305
a = 3635613.375620; b = 2020000.581513; cout = 5906200946985.263672
a = 3635614.827488; b = 2030000.681608; cout = 5907455640403.293945
a = 3635616.279357; b = 2040000.781703; cout = 5908911096171.707031
a = 3635617.731226; b = 2050000.881798; cout = 5910567314290.503906
a = 3635619.183094; b = 2060000.981894; cout = 5912424294759.688477
a = 3635620.634963; b = 2070001.081989; cout = 5914482037579.249023
a = 3635622.086832; b = 2080001.182084; cout = 5916740542749.187500
a = 3635623.538700; b = 2090001.282179; cout = 5919199810269.500000
a = 3635624.990569; b = 2100001.382274; cout = 5921859840140.204102
a = 3635626.442438; b = 2110001.482369; cout = 5924720632361.284180
a = 3635627.894306; b = 2120001.582464; cout = 5927782186932.738281
a = 3635629.346175; b = 2130001.682560; cout = 5931044503854.583008
a = 3635630.798044; b = 2140001.782655; cout = 5934507583126.803711
a = 3635632.249912; b = 2150001.882750; cout = 5938171424749.413086
a = 3635633.701781; b = 2160001.982845; cout = 5942036028722.402344
a = 3635635.153649; b = 2170002.082940; cout = 5946101395045.763672
a = 3635636.605518; b = 2180002.183035; cout = 5950367523719.502930
a = 3635638.057387; b = 2190002.283130; cout = 5954834414743.630859
a = 3635639.509255; b = 2200002.383226; cout = 5959502068118.136719
a = 3635640.961124; b = 2210002.483321; cout = 5964370483843.026367
a = 3635642.412993; b = 2220002.583416; cout = 5969439661918.291992
a = 3635643.864861; b = 2230002.683511; cout = 5974709602343.933594
a = 3635645.316730; b = 2240002.783606; cout = 5980180305119.966797
a = 3635646.768599; b = 2250002.883701; cout = 5985851770246.379883
a = 3635648.220467; b = 2260002.983796; cout = 5991723997723.169922
a = 3635649.672336; b = 2270003.083891; cout = 5997796987550.339844
a = 3635651.124205; b = 2280003.183987; cout = 6004070739727.894531
a = 3635652.576073; b = 2290003.284082; cout = 6010545254255.821289
a = 3635654.027942; b = 2300003.384177; cout = 6017220531134.135742
a = 3635655.479811; b = 2310003.484272; cout = 6024096570362.831055
a = 3635656.931679; b = 2320003.584367; cout = 6031173371941.901367
a = 3635658.383548; b = 2330003.684462; cout = 6038450935871.355469
a = 3635659.835417; b = 2340003.784557; cout = 6045929262151.192383
a = 3635661.287285; b = 2350003.884653; cout = 6053608350781.408203
a = 3635662.739154; b = 2360003.984748; cout = 6061488201762.006836
a = 3635664.191023; b = 2370004.084843; cout = 6069568815092.991211
a = 3635665.642891; b = 2380004.184938; cout = 6077850190774.336914
a = 3635667.094760; b = 2390004.285033; cout = 6086332328806.079102
a = 3635668.546629; b = 2400004.385128; cout = 6095015229188.199219
a = 3635669.998497; b = 2410004.485223; cout = 6103898891920.701172
a = 3635671.450366; b = 2420004.585318; cout = 6112983317003.582031
a = 3635672.902235; b = 2430004.685414; cout = 6122268504436.841797
a = 3635674.354103; b = 2440004.785509; cout = 6131754454220.484375
a = 3635675.805972; b = 2450004.885604; cout = 6141441166354.506836
a = 3635677.257841; b = 2460004.985699; cout = 6151328640838.912109
a = 3635678.709709; b = 2470005.085794; cout = 6161416877673.697266
a = 3635680.161578; b = 2480005.185889; cout = 6171705876858.857422
a = 3635620.483152; b = 2589999.712275; cout = 5690756667495.734375
a = 3635621.935021; b = 2599999.812370; cout = 5690275647978.082031
a = 3635623.386889; b = 2609999.912465; cout = 5689995390810.821289
a = 3635624.838758; b = 2620000.012560; cout = 5689915895993.933594
a = 3635626.290626; b = 2630000.112655; cout = 5690037163527.417969
a = 3635627.742495; b = 2640000.212750; cout = 5690359193411.286133
a = 3635629.194364; b = 2650000.312846; cout = 5690881985645.540039
a = 3635630.646232; b = 2660000.412941; cout = 5691605540230.170898
a = 3635632.098101; b = 2670000.513036; cout = 5692529857165.183594
a = 3635633.549970; b = 2680000.613131; cout = 5693654936450.589844
a = 3635635.001838; b = 2690000.713226; cout = 5694980778086.358398
a = 3635636.453707; b = 2700000.813321; cout = 5696507382072.525391
a = 3635637.905576; b = 2710000.913416; cout = 5698234748409.056641
a = 3635639.357444; b = 2720001.013511; cout = 5700162877095.974609
a = 3635640.809313; b = 2730001.113607; cout = 5702291768133.267578
a = 3635642.261182; b = 2740001.213702; cout = 5704621421520.946289
a = 3635643.713050; b = 2750001.313797; cout = 5707151837259.016602
a = 3635645.164919; b = 2760001.413892; cout = 5709883015347.449219
a = 3635646.616788; b = 2770001.513987; cout = 5712814955786.270508
a = 3635648.068656; b = 2780001.614082; cout = 5715947658575.472656
a = 3635649.520525; b = 2790001.714177; cout = 5719281123715.057617
a = 3635650.972394; b = 2800001.814273; cout = 5722815351205.022461
a = 3635652.424262; b = 2810001.914368; cout = 5726550341045.361328
a = 3635653.876131; b = 2820002.014463; cout = 5730486093236.086914
a = 3635655.328000; b = 2830002.114558; cout = 5734622607777.188477
a = 3635656.779868; b = 2840002.214653; cout = 5738959884668.680664
a = 3635658.231737; b = 2850002.314748; cout = 5743497923910.543945
a = 3635659.683606; b = 2860002.414843; cout = 5748236725502.794922
a = 3635661.135474; b = 2870002.514938; cout = 5753176289445.421875
a = 3635662.587343; b = 2880002.615034; cout = 5758316615738.424805
a = 3635664.039212; b = 2890002.715129; cout = 5763657704381.825195
a = 3635665.491080; b = 2900002.815224; cout = 5769199555375.596680
a = 3635666.942949; b = 2910002.915319; cout = 5774942168719.729492
a = 3635668.394818; b = 2920003.015414; cout = 5780885544414.263672
a = 3635669.846686; b = 2930003.115509; cout = 5787029682459.181641
a = 3635671.298555; b = 2940003.215604; cout = 5793374582854.481445
a = 3635672.750424; b = 2950003.315700; cout = 5799920245600.135742
a = 3635674.202292; b = 2960003.415795; cout = 5806666670696.208984
a = 3636614.331080; b = 2000000.526655; cout = 5899523858420.424805
a = 3636615.782948; b = 2010000.626750; cout = 5900668816352.652344
a = 3636617.234817; b = 2020000.726845; cout = 5902014536635.260742
a = 3636618.686686; b = 2030000.826940; cout = 5903561019268.251953
a = 3636620.138554; b = 2040000.927036; cout = 5905308264251.612305
a = 3636621.590423; b = 2050001.027131; cout = 5907256271585.363281
a = 3636623.042292; b = 2060001.127226; cout = 5909405041269.489258
a = 3636624.494160; b = 2070001.227321; cout = 5911754573303.995117
a = 3636625.946029; b = 2080001.327416; cout = 5914304867688.886719
a = 3636627.397898; b = 2090001.427511; cout = 5917055924424.165039
a = 3636628.849766; b = 2100001.527606; cout = 5920007743509.811523
a = 3636630.301635; b = 2110001.627701; cout = 5923160324945.841797
a = 3636631.753504; b = 2120001.727797; cout = 5926513668732.262695
a = 3636633.205372; b = 2130001.827892; cout = 5930067774869.057617
a = 3636634.657241; b = 2140001.927987; cout = 5933822643356.224609
a = 3636636.109110; b = 2150002.028082; cout = 5937778274193.780273
a = 3636637.560978; b = 2160002.128177; cout = 5941934667381.723633
a = 3636639.012847; b = 2170002.228272; cout = 5946291822920.031250
a = 3636640.464716; b = 2180002.328367; cout = 5950849740808.729492
a = 3636641.916584; b = 2190002.428463; cout = 5955608421047.809570
a = 3636643.368453; b = 2200002.528558; cout = 5960567863637.268555
a = 3636644.820322; b = 2210002.628653; cout = 5965728068577.109375
a = 3636646.272190; b = 2220002.728748; cout = 5971089035867.331055
a = 3636647.724059; b = 2230002.828843; cout = 5976650765507.921875
a = 3636649.175928; b = 2240002.928938; cout = 5982413257498.905273
a = 3636650.627796; b = 2250003.029033; cout = 5988376511840.272461
a = 3636652.079665; b = 2260003.129129; cout = 5994540528532.013672
a = 3636653.531534; b = 2270003.229224; cout = 6000905307574.138672
a = 3636654.983402; b = 2280003.329319; cout = 6007470848966.645508
a = 3636656.435271; b = 2290003.429414; cout = 6014237152709.521484
a = 3636657.887140; b = 2300003.529509; cout = 6021204218802.791016
a = 3636659.339008; b = 2310003.629604; cout = 6028372047246.435547
a = 3636660.790877; b = 2320003.729699; cout = 6035740638040.461914
a = 3636662.242746; b = 2330003.829794; cout = 6043309991184.862305
a = 3636663.694614; b = 2340003.929890; cout = 6051080106679.650391
a = 3636665.146483; b = 2350004.029985; cout = 6059050984524.822266
a = 3636666.598352; b = 2360004.130080; cout = 6067222624720.372070
a = 3636668.050220; b = 2370004.230175; cout = 6075595027266.294922
a = 3636669.502089; b = 2380004.330270; cout = 6084168192162.606445
a = 3636670.953958; b = 2390004.430365; cout = 6092942119409.299805
a = 3636672.405826; b = 2400004.530460; cout = 6101916809006.373047
a = 3636673.857695; b = 2410004.630556; cout = 6111092260953.828125
a = 3636675.309564; b = 2420004.730651; cout = 6120468475251.649414
a = 3636676.761432; b = 2430004.830746; cout = 6130045451899.863281
a = 3636678.213301; b = 2440004.930841; cout = 6139823190898.461914
a = 3636679.665170; b = 2450005.030936; cout = 6149801692247.438477
a = 3636681.117038; b = 2460005.131031; cout = 6159980955946.786133
a = 3636624.342349; b = 2589999.857607; cout = 5687998639648.283203
a = 3636625.794218; b = 2599999.957702; cout = 5687809409345.579102
a = 3636627.246087; b = 2610000.057797; cout = 5687820941393.259766
a = 3636628.697955; b = 2620000.157892; cout = 5688033235791.324219
a = 3636630.149824; b = 2630000.257987; cout = 5688446292539.772461
a = 3636631.601693; b = 2640000.358083; cout = 5689060111638.591797
a = 3636633.053561; b = 2650000.458178; cout = 5689874693087.796875
a = 3636634.505430; b = 2660000.558273; cout = 5690890036887.389648
a = 3636635.957299; b = 2670000.658368; cout = 5692106143037.354492
a = 3636637.409167; b = 2680000.758463; cout = 5693523011537.699219
a = 3636638.861036; b = 2690000.858558; cout = 5695140642388.422852
a = 3636640.312905; b = 2700000.958653; cout = 5696959035589.538086
a = 3636641.764773; b = 2710001.058749; cout = 5698978191141.011719
a = 3636643.216642; b = 2720001.158844; cout = 5701198109042.880859
a = 3636644.668511; b = 2730001.258939; cout = 5703618789295.146484
a = 3636646.120379; b = 2740001.359034; cout = 5706240231897.777344
a = 3636647.572248; b = 2750001.459129; cout = 5709062436850.787109
a = 3636649.024117; b = 2760001.559224; cout = 5712085404154.181641
a = 3636650.475985; b = 2770001.659319; cout = 5715309133807.942383
a = 3636651.927854; b = 2780001.759414; cout = 5718733625812.107422
a = 3636653.379723; b = 2790001.859510; cout = 5722358880166.639648
a = 3636654.831591; b = 2800001.959605; cout = 5726184896871.557617
a = 3636656.283460; b = 2810002.059700; cout = 5730211675926.843750
a = 3636657.735329; b = 2820002.159795; cout = 5734439217332.526367
a = 3636659.187197; b = 2830002.259890; cout = 5738867521088.584961
a = 3636660.639066; b = 2840002.359985; cout = 5743496587195.017578
a = 3636662.090935; b = 2850002.460080; cout = 5748326415651.833008
a = 3636663.542803; b = 2860002.560176; cout = 5753357006459.031250
a = 3636664.994672; b = 2870002.660271; cout = 5758588359616.613281
a = 3636666.446541; b = 2880002.760366; cout = 5764020475124.576172
a = 3636667.898409; b = 2890002.860461; cout = 5769653352982.911133
a = 3636669.350278; b = 2900002.960556; cout = 5775486993191.639648
a = 3636670.802147; b = 2910003.060651; cout = 5781521395750.732422
a = 3636672.254015; b = 2920003.160746; cout = 5787756560660.224609
a = 3636673.705884; b = 2930003.260841; cout = 5794192487920.087891
a = 3637616.738409; b = 1990000.571892; cout = 5894092308684.020508
a = 3637618.190277; b = 2000000.671987; cout = 5895328293480.818359
a = 3637619.642146; b = 2010000.772082; cout = 5896765040628.000977
a = 3637621.094015; b = 2020000.872177; cout = 5898402550125.556641
a = 3637622.545883; b = 2030000.972273; cout = 5900240821973.500000
a = 3637623.997752; b = 2040001.072368; cout = 5902279856171.817383
a = 3637625.449621; b = 2050001.172463; cout = 5904519652720.525391
a = 3637626.901489; b = 2060001.272558; cout = 5906960211619.602539
a = 3637628.353358; b = 2070001.372653; cout = 5909601532869.062500
a = 3637629.805227; b = 2080001.472748; cout = 5912443616468.900391
a = 3637631.257095; b = 2090001.572843; cout = 5915486462419.122070
a = 3637632.708964; b = 2100001.672939; cout = 5918730070719.731445
a = 3637634.160833; b = 2110001.773034; cout = 5922174441370.711914
a = 3637635.612701; b = 2120001.873129; cout = 5925819574372.075195
a = 3637637.064570; b = 2130001.973224; cout = 5929665469723.824219
a = 3637638.516439; b = 2140002.073319; cout = 5933712127425.952148
a = 3637639.968307; b = 2150002.173414; cout = 5937959547478.461914
a = 3637641.420176; b = 2160002.273509; cout = 5942407729881.352539
a = 3637642.872045; b = 2170002.373605; cout = 5947056674634.618164
a = 3637644.323913; b = 2180002.473700; cout = 5951906381738.263672
a = 3637645.775782; b = 2190002.573795; cout = 5956956851192.291992
a = 3637647.227651; b = 2200002.673890; cout = 5962208082996.704102
a = 3637648.679519; b = 2210002.773985; cout = 5967660077151.497070
a = 3637650.131388; b = 2220002.874080; cout = 5973312833656.662109
a = 3637651.583257; b = 2230002.974175; cout = 5979166352512.211914
a = 3637653.035125; b = 2240003.074270; cout = 5985220633718.149414
a = 3637654.486994; b = 2250003.174366; cout = 5991475677274.463867
a = 3637655.938863; b = 2260003.274461; cout = 5997931483181.153320
a = 3637657.390731; b = 2270003.374556; cout = 6004588051438.236328
a = 3637658.842600; b = 2280003.474651; cout = 6011445382045.686523
a = 3637660.294468; b = 2290003.574746; cout = 6018503475003.522461
a = 3637661.746337; b = 2300003.674841; cout = 6025762330311.733398
a = 3637663.198206; b = 2310003.774936; cout = 6033221947970.333008
a = 3637664.650074; b = 2320003.875032; cout = 6040882327979.314453
a = 3637666.101943; b = 2330003.975127; cout = 6048743470338.675781
a = 3637667.553812; b = 2340004.075222; cout = 6056805375048.413086
a = 3637669.005680; b = 2350004.175317; cout = 6065068042108.533203
a = 3637670.457549; b = 2360004.275412; cout = 6073531471519.037109
a = 3637671.909418; b = 2370004.375507; cout = 6082195663279.919922
a = 3637673.361286; b = 2380004.475602; cout = 6091060617391.177734
a = 3637674.813155; b = 2390004.575697; cout = 6100126333852.819336
a = 3637676.265024; b = 2400004.675793; cout = 6109392812664.845703
a = 3637677.716892; b = 2410004.775888; cout = 6118860053827.250977
a = 3637679.168761; b = 2420004.875983; cout = 6128528057340.041992
a = 3637680.620630; b = 2430004.976078; cout = 6138396823203.200195
a = 3637682.072498; b = 2440005.076173; cout = 6148466351416.748047
a = 3637626.749678; b = 2579999.902844; cout = 5685913239079.245117
a = 3637628.201547; b = 2590000.002939; cout = 5685815035641.129883
a = 3637629.653416; b = 2600000.103034; cout = 5685917594553.379883
a = 3637631.105284; b = 2610000.203129; cout = 5686220915816.012695
a = 3637632.557153; b = 2620000.303224; cout = 5686724999429.031250
a = 3637634.009022; b = 2630000.403320; cout = 5687429845392.425781
a = 3637635.460890; b = 2640000.503415; cout = 5688335453706.194336
a = 3637636.912759; b = 2650000.603510; cout = 5689441824370.343750
a = 3637638.364628; b = 2660000.703605; cout = 5690748957384.886719
a = 3637639.816496; b = 2670000.803700; cout = 5692256852749.813477
a = 3637641.268365; b = 2680000.903795; cout = 5693965510465.102539
a = 3637642.720234; b = 2690001.003890; cout = 5695874930530.791992
a = 3637644.172102; b = 2700001.103986; cout = 5697985112946.850586
a = 3637645.623971; b = 2710001.204081; cout = 5700296057713.285156
a = 3637647.075839; b = 2720001.304176; cout = 5702807764830.108398
a = 3637648.527708; b = 2730001.404271; cout = 5705520234297.310547
a = 3637649.979577; b = 2740001.504366; cout = 5708433466114.881836
a = 3637651.431445; b = 2750001.604461; cout = 5711547460282.847656
a = 3637652.883314; b = 2760001.704556; cout = 5714862216801.204102
a = 3637654.335183; b = 2770001.804652; cout = 5718377735669.927734
a = 3637655.787051; b = 2780001.904747; cout = 5722094016889.033203
a = 3637657.238920; b = 2790002.004842; cout = 5726011060458.515625
a = 3637658.690789; b = 2800002.104937; cout = 5730128866378.380859
a = 3637660.142657; b = 2810002.205032; cout = 5734447434648.636719
a = 3637661.594526; b = 2820002.305127; cout = 5738966765269.258789
a = 3637663.046395; b = 2830002.405222; cout = 5743686858240.269531
a = 3637664.498263; b = 2840002.505317; cout = 5748607713561.656250
a = 3637665.950132; b = 2850002.605413; cout = 5753729331233.430664
a = 3637667.402001; b = 2860002.705508; cout = 5759051711255.583984
a = 3637668.853869; b = 2870002.805603; cout = 5764574853628.115234
a = 3637670.305738; b = 2880002.905698; cout = 5770298758351.027344
a = 3637671.757607; b = 2890003.005793; cout = 5776223425424.319336
a = 3637673.209475; b = 2900003.105888; cout = 5782348854847.995117
a = 3637588.804234; b = 2910000.243384; cout = 5788038867137.301758
a = 3638619.145737; b = 1980000.617129; cout = 5888852366708.403320
a = 3638620.597606; b = 1990000.717224; cout = 5890179378369.771484
a = 3638622.049475; b = 2000000.817319; cout = 5891707152381.517578
a = 3638623.501343; b = 2010000.917415; cout = 5893435688743.652344
a = 3638624.953212; b = 2020001.017510; cout = 5895364987456.160156
a = 3638626.405081; b = 2030001.117605; cout = 5897495048519.049805
a = 3638627.856949; b = 2040001.217700; cout = 5899825871932.322266
a = 3638629.308818; b = 2050001.317795; cout = 5902357457695.971680
a = 3638630.760687; b = 2060001.417890; cout = 5905089805810.010742
a = 3638632.212555; b = 2070001.517985; cout = 5908022916274.423828
a = 3638633.664424; b = 2080001.618080; cout = 5911156789089.212891
a = 3638635.116293; b = 2090001.718176; cout = 5914491424254.389648
a = 3638636.568161; b = 2100001.818271; cout = 5918026821769.952148
a = 3638638.020030; b = 2110001.918366; cout = 5921762981635.886719
a = 3638639.471899; b = 2120002.018461; cout = 5925699903852.202148
a = 3638640.923767; b = 2130002.118556; cout = 5929837588418.896484
a = 3638642.375636; b = 2140002.218651; cout = 5934176035335.978516
a = 3638643.827505; b = 2150002.318746; cout = 5938715244603.437500
a = 3638645.279373; b = 2160002.418842; cout = 5943455216221.268555
a = 3638646.731242; b = 2170002.518937; cout = 5948395950189.490234
a = 3638648.183111; b = 2180002.619032; cout = 5953537446508.093750
a = 3638649.634979; b = 2190002.719127; cout = 5958879705177.079102
a = 3638651.086848; b = 2200002.819222; cout = 5964422726196.441406
a = 3638652.538717; b = 2210002.919317; cout = 5970166509566.186523
a = 3638653.990585; b = 2220003.019412; cout = 5976111055286.308594
a = 3638655.442454; b = 2230003.119508; cout = 5982256363356.808594
a = 3638656.894323; b = 2240003.219603; cout = 5988602433777.692383
a = 3638658.346191; b = 2250003.319698; cout = 5995149266548.952148
a = 3638659.798060; b = 2260003.419793; cout = 6001896861670.599609
a = 3638661.249929; b = 2270003.519888; cout = 6008845219142.629883
a = 3638662.701797; b = 2280003.619983; cout = 6015994338965.041992
a = 3638664.153666; b = 2290003.720078; cout = 6023344221137.830078
a = 3638665.605535; b = 2300003.820173; cout = 6030894865660.998047
a = 3638667.057403; b = 2310003.920269; cout = 6038646272534.541992
a = 3638668.509272; b = 2320004.020364; cout = 6046598441758.473633
a = 3638669.961141; b = 2330004.120459; cout = 6054751373332.783203
a = 3638671.413009; b = 2340004.220554; cout = 6063105067257.479492
a = 3638672.864878; b = 2350004.320649; cout = 6071659523532.541016
a = 3638674.316747; b = 2360004.420744; cout = 6080414742158.000000
a = 3638675.768615; b = 2370004.520839; cout = 6089370723133.828125
a = 3638677.220484; b = 2380004.620935; cout = 6098527466460.047852
a = 3638678.672353; b = 2390004.721030; cout = 6107884972136.641602
a = 3638680.124221; b = 2400004.821125; cout = 6117443240163.621094
a = 3638681.576090; b = 2410004.921220; cout = 6127202270540.980469
a = 3638683.027959; b = 2420005.021315; cout = 6137162063268.707031
a = 3638630.608876; b = 2580000.048176; cout = 5684012269697.437500
a = 3638632.060744; b = 2590000.148271; cout = 5684205855474.264648
a = 3638633.512613; b = 2600000.248366; cout = 5684600203601.477539
a = 3638634.964482; b = 2610000.348462; cout = 5685195314079.056641
a = 3638636.416350; b = 2620000.448557; cout = 5685991186907.028320
a = 3638637.868219; b = 2630000.548652; cout = 5686987822085.373047
a = 3638639.320088; b = 2640000.648747; cout = 5688185219614.106445
a = 3638640.771956; b = 2650000.748842; cout = 5689583379493.203125
a = 3638642.223825; b = 2660000.848937; cout = 5691182301722.692383
a = 3638643.675694; b = 2670000.949032; cout = 5692981986302.575195
a = 3638645.127562; b = 2680001.049128; cout = 5694982433232.825195
a = 3638646.579431; b = 2690001.149223; cout = 5697183642513.461914
a = 3638648.031300; b = 2700001.249318; cout = 5699585614144.458008
a = 3638649.483168; b = 2710001.349413; cout = 5702188348125.857422
a = 3638650.935037; b = 2720001.449508; cout = 5704991844457.625000
a = 3638652.386906; b = 2730001.549603; cout = 5707996103139.783203
a = 3638653.838774; b = 2740001.649698; cout = 5711201124172.326172
a = 3638655.290643; b = 2750001.749793; cout = 5714606907555.228516
a = 3638656.742512; b = 2760001.849889; cout = 5718213453288.530273
a = 3638658.194380; b = 2770001.949984; cout = 5722020761372.214844
a = 3638659.646249; b = 2780002.050079; cout = 5726028831806.253906
a = 3638661.098118; b = 2790002.150174; cout = 5730237664590.699219
a = 3638662.549986; b = 2800002.250269; cout = 5734647259725.524414
a = 3638664.001855; b = 2810002.350364; cout = 5739257617210.723633
a = 3638665.453724; b = 2820002.450459; cout = 5744068737046.300781
a = 3638666.905592; b = 2830002.550555; cout = 5749080619232.254883
a = 3638668.357461; b = 2840002.650650; cout = 5754293263768.597656
a = 3638669.809330; b = 2850002.750745; cout = 5759706670655.325195
a = 3638671.261198; b = 2860002.850840; cout = 5765320839892.425781
a = 3638672.713067; b = 2870002.950935; cout = 5771135771479.910156
a = 3639620.101198; b = 1960000.562271; cout = 5882586756318.003906
a = 3639621.553066; b = 1970000.662366; cout = 5883804032493.564453
a = 3639623.004935; b = 1980000.762461; cout = 5885222071019.499023
a = 3639624.456804; b = 1990000.862556; cout = 5886840871895.818359
a = 3639625.908672; b = 2000000.962652; cout = 5888660435122.525391
a = 3639627.360541; b = 2010001.062747; cout = 5890680760699.597656
a = 3639628.812410; b = 2020001.162842; cout = 5892901848627.061523
a = 3639630.264278; b = 2030001.262937; cout = 5895323698904.907227
a = 3639631.716147; b = 2040001.363032; cout = 5897946311533.131836
a = 3639633.168016; b = 2050001.463127; cout = 5900769686511.736328
a = 3639634.619884; b = 2060001.563222; cout = 5903793823840.721680
a = 3639636.071753; b = 2070001.663318; cout = 5907018723520.084961
a = 3639637.523622; b = 2080001.763413; cout = 5910444385549.829102
a = 3639638.975490; b = 2090001.863508; cout = 5914070809929.964844
a = 3639640.427359; b = 2100001.963603; cout = 5917897996660.465820
a = 3639641.879228; b = 2110002.063698; cout = 5921925945741.353516
a = 3639643.331096; b = 2120002.163793; cout = 5926154657172.626953
a = 3639644.782965; b = 2130002.263888; cout = 5930584130954.274414
a = 3639646.234834; b = 2140002.363983; cout = 5935214367086.301758
a = 3639647.686702; b = 2150002.464079; cout = 5940045365568.718750
a = 3639649.138571; b = 2160002.564174; cout = 5945077126401.509766
a = 3639650.590440; b = 2170002.664269; cout = 5950309649584.675781
a = 3639652.042308; b = 2180002.764364; cout = 5955742935118.236328
a = 3639653.494177; b = 2190002.864459; cout = 5961376983002.165039
a = 3639654.946046; b = 2200002.964554; cout = 5967211793236.480469
a = 3639656.397914; b = 2210003.064649; cout = 5973247365821.176758
a = 3639657.849783; b = 2220003.164745; cout = 5979483700756.246094
a = 3639659.301652; b = 2230003.264840; cout = 5985920798041.703125
a = 3639660.753520; b = 2240003.364935; cout = 5992558657677.543945
a = 3639662.205389; b = 2250003.465030; cout = 5999397279663.760742
a = 3639663.657258; b = 2260003.565125; cout = 6006436664000.354492
a = 3639665.109126; b = 2270003.665220; cout = 6013676810687.333984
a = 3639666.560995; b = 2280003.765315; cout = 6021117719724.694336
a = 3639668.012864; b = 2290003.865411; cout = 6028759391112.437500
a = 3639669.464732; b = 2300003.965506; cout = 6036601824850.547852
a = 3639670.916601; b = 2310004.065601; cout = 6044645020939.049805
a = 3639672.368470; b = 2320004.165696; cout = 6052888979377.935547
a = 3639673.820338; b = 2330004.265791; cout = 6061333700167.198242
a = 3639675.272207; b = 2340004.365886; cout = 6069979183306.846680
a = 3639676.724076; b = 2350004.465981; cout = 6078825428796.870117
a = 3639678.175944; b = 2360004.566076; cout = 6087872436637.267578
a = 3639679.627813; b = 2370004.666172; cout = 6097120206828.052734
a = 3639681.079681; b = 2380004.766267; cout = 6106568739369.222656
a = 3639682.531550; b = 2390004.866362; cout = 6116218034260.772461
a = 3639683.983419; b = 2400004.966457; cout = 6126068091502.691406
a = 3639634.468073; b = 2580000.193508; cout = 5682685724155.942383
a = 3639635.919942; b = 2590000.293603; cout = 5683171099147.715820
a = 3639637.371811; b = 2600000.393699; cout = 5683857236489.869141
a = 3639638.823679; b = 2610000.493794; cout = 5684744136182.409180
a = 3639640.275548; b = 2620000.593889; cout = 5685831798225.331055
a = 3639641.727417; b = 2630000.693984; cout = 5687120222618.626953
a = 3639643.179285; b = 2640000.794079; cout = 5688609409362.312500
a = 3639644.631154; b = 2650000.894174; cout = 5690299358456.368164
a = 3639646.083023; b = 2660000.994269; cout = 5692190069900.812500
a = 3639647.534891; b = 2670001.094365; cout = 5694281543695.644531
a = 3639648.986760; b = 2680001.194460; cout = 5696573779840.846680
a = 3639650.438629; b = 2690001.294555; cout = 5699066778336.413086
a = 3639651.890497; b = 2700001.394650; cout = 5701760539182.385742
