a = 3478458.778814; b = 4630003.893907; cout = 925927939750.363037
a = 3543507.816909; b = 3239999.427276; cout = 103769832271.761612
a = 3543509.268778; b = 3249999.527371; cout = 102710739765.198044
a = 3543510.720646; b = 3259999.627467; cout = 101852409609.015671
a = 3543512.172515; b = 3269999.727562; cout = 101194841803.212799
a = 3543513.624384; b = 3279999.827657; cout = 100738036347.790543
a = 3543515.076252; b = 3289999.927752; cout = 100481993242.749939
a = 3543516.528121; b = 3300000.027847; cout = 100426712488.090042
a = 3543517.979990; b = 3310000.127942; cout = 100572194083.813461
a = 3543519.431858; b = 3320000.228037; cout = 100918438029.913483
a = 3543520.883727; b = 3330000.328133; cout = 101465444326.392639
a = 3543522.335596; b = 3340000.428228; cout = 102213212973.254318
a = 3543523.787464; b = 3350000.528323; cout = 103161743970.496628
a = 3543525.239333; b = 3360000.628418; cout = 104311037318.123047
a = 3543526.691202; b = 3370000.728513; cout = 105661093016.128525
a = 3543528.143070; b = 3380000.828608; cout = 107211911064.511322
a = 3543529.594939; b = 3390000.928703; cout = 108963491463.278000
a = 3543531.046808; b = 3400001.028798; cout = 110915834212.422180
a = 3543532.498676; b = 3410001.128894; cout = 113068939311.951797
a = 3543533.950545; b = 3420001.228989; cout = 115422806761.857513
a = 3543535.402414; b = 3430001.329084; cout = 117977436562.144852
a = 3543536.854282; b = 3440001.429179; cout = 120732828712.813461
a = 3543538.306151; b = 3450001.529274; cout = 123688983213.863495
a = 3543539.758020; b = 3460001.629369; cout = 126845900065.294632
a = 3543541.209888; b = 3470001.729464; cout = 130203579267.103806
a = 3543542.661757; b = 3480001.829560; cout = 133762020819.294174
a = 3543544.113625; b = 3490001.929655; cout = 137521224721.865662
a = 3543545.565494; b = 3500002.029750; cout = 141481190974.819458
a = 3543547.017363; b = 3510002.129845; cout = 145641919578.152985
a = 3543548.469231; b = 3520002.229940; cout = 150003410531.866821
a = 3543549.921100; b = 3530002.330035; cout = 154565663835.961639
a = 3543551.372969; b = 3540002.430130; cout = 159328679490.436920
a = 3543552.824837; b = 3550002.530225; cout = 164292457495.292999
a = 3543554.276706; b = 3560002.630321; cout = 169456997850.530640
a = 3543555.728575; b = 3570002.730416; cout = 174822300556.146698
a = 3543557.180443; b = 3580002.830511; cout = 180388365612.147736
a = 3543558.632312; b = 3590002.930606; cout = 186155193018.523407
a = 3543560.084181; b = 3600003.030701; cout = 192122782775.285522
a = 3543561.536049; b = 3610003.130796; cout = 198291134882.423737
a = 3543562.987918; b = 3620003.230891; cout = 204660249339.942719
a = 3543564.439787; b = 3630003.330987; cout = 211230126147.844116
a = 3543565.891655; b = 3640003.431082; cout = 218000765306.125000
a = 3544505.868632; b = 3199999.172228; cout = 101953796895.365723
a = 3544507.320500; b = 3209999.272323; cout = 100383444202.234802
a = 3544508.772369; b = 3219999.372418; cout = 99013853859.481186
a = 3544510.224238; b = 3229999.472513; cout = 97845025867.104980
a = 3544511.676106; b = 3239999.572608; cout = 96876960225.119858
a = 3544513.127975; b = 3249999.672704; cout = 96109656933.504822
a = 3544514.579844; b = 3259999.772799; cout = 95543115992.276566
a = 3544516.031712; b = 3269999.872894; cout = 95177337401.422958
a = 3544517.483581; b = 3279999.972989; cout = 95012321160.955368
a = 3544518.935450; b = 3290000.073084; cout = 95048067270.864822
a = 3544520.387318; b = 3300000.173179; cout = 95284575731.158218
a = 3544521.839187; b = 3310000.273274; cout = 95721846541.828079
a = 3544523.291056; b = 3320000.373370; cout = 96359879702.882309
a = 3544524.742924; b = 3330000.473465; cout = 97198675214.313522
a = 3544526.194793; b = 3340000.573560; cout = 98238233076.133621
a = 3544527.646662; b = 3350000.673655; cout = 99478553288.324112
a = 3544529.098530; b = 3360000.773750; cout = 100919635850.902405
a = 3544530.550399; b = 3370000.873845; cout = 102561480763.855530
a = 3544532.002268; b = 3380000.973940; cout = 104404088027.193344
a = 3544533.454136; b = 3390001.074036; cout = 106447457640.911942
a = 3544534.906005; b = 3400001.174131; cout = 108691589605.009476
a = 3544536.357874; b = 3410001.274226; cout = 111136483919.487717
a = 3544537.809742; b = 3420001.374321; cout = 113782140584.346649
a = 3544539.261611; b = 3430001.474416; cout = 116628559599.587097
a = 3544540.713480; b = 3440001.574511; cout = 119675740965.208572
a = 3544542.165348; b = 3450001.674606; cout = 122923684681.209442
a = 3544543.617217; b = 3460001.774701; cout = 126372390747.591904
a = 3544545.069086; b = 3470001.874797; cout = 130021859164.353424
a = 3544546.520954; b = 3480001.974892; cout = 133872089931.496735
a = 3544547.972823; b = 3490002.074987; cout = 137923083049.022034
a = 3544549.424692; b = 3500002.175082; cout = 142174838516.926208
a = 3544550.876560; b = 3510002.275177; cout = 146627356335.210480
a = 3544552.328429; b = 3520002.375272; cout = 151280636503.876343
a = 3544553.780298; b = 3530002.475367; cout = 156134679022.922821
a = 3544555.232166; b = 3540002.575463; cout = 161189483892.349945
a = 3544556.684035; b = 3550002.675558; cout = 166445051112.158875
a = 3544558.135904; b = 3560002.775653; cout = 171901380682.346893
a = 3544559.587772; b = 3570002.875748; cout = 177558472602.917084
a = 3544561.039641; b = 3580002.975843; cout = 183416326873.865906
a = 3544562.491510; b = 3590003.075938; cout = 189474943495.198456
a = 3544563.943378; b = 3600003.176033; cout = 195734322466.906219
a = 3544565.395247; b = 3610003.276128; cout = 202194463789.003876
a = 3544566.847116; b = 3620003.376224; cout = 208855367461.473450
a = 3545508.275961; b = 3189999.217465; cout = 95947517657.787842
a = 3545509.727829; b = 3199999.317560; cout = 94468191829.227859
a = 3545511.179698; b = 3209999.417655; cout = 93189628351.041901
a = 3545512.631567; b = 3219999.517750; cout = 92111827223.241913
a = 3545514.083435; b = 3229999.617846; cout = 91234788445.819565
a = 3545515.535304; b = 3239999.717941; cout = 90558512018.778503
a = 3545516.987173; b = 3249999.818036; cout = 90082997942.118195
a = 3545518.439041; b = 3259999.918131; cout = 89808246215.839218
a = 3545519.890910; b = 3270000.018226; cout = 89734256839.941620
a = 3545521.342779; b = 3280000.118321; cout = 89861029814.423492
a = 3545522.794647; b = 3290000.218416; cout = 90188565139.285858
a = 3545524.246516; b = 3300000.318512; cout = 90716862814.529053
a = 3545525.698385; b = 3310000.418607; cout = 91445922840.154404
a = 3545527.150253; b = 3320000.518702; cout = 92375745216.161804
a = 3545528.602122; b = 3330000.618797; cout = 93506329942.544739
a = 3545530.053991; b = 3340000.718892; cout = 94837677019.310303
a = 3545531.505859; b = 3350000.818987; cout = 96369786446.456833
a = 3545532.957728; b = 3360000.919082; cout = 98102658223.982239
a = 3545534.409597; b = 3370001.019177; cout = 100036292351.894012
a = 3545535.861465; b = 3380001.119273; cout = 102170688830.181259
a = 3545537.313334; b = 3390001.219368; cout = 104505847658.849915
a = 3545538.765203; b = 3400001.319463; cout = 107041768837.899582
a = 3545540.217071; b = 3410001.419558; cout = 109778452367.329361
a = 3545541.668940; b = 3420001.519653; cout = 112715898247.142975
a = 3545543.120809; b = 3430001.619748; cout = 115854106477.333847
a = 3545544.572677; b = 3440001.719843; cout = 119193077057.905746
a = 3545546.024546; b = 3450001.819939; cout = 122732809988.858932
a = 3545547.476415; b = 3460001.920034; cout = 126473305270.192444
a = 3545548.928283; b = 3470002.020129; cout = 130414562901.908173
a = 3545550.380152; b = 3480002.120224; cout = 134556582884.003372
a = 3545551.832021; b = 3490002.220319; cout = 138899365216.479187
a = 3545553.283889; b = 3500002.320414; cout = 143442909899.334808
a = 3545554.735758; b = 3510002.420509; cout = 148187216932.572296
a = 3545556.187627; b = 3520002.520604; cout = 153132286316.190826
a = 3545557.639495; b = 3530002.620700; cout = 158278118050.188507
a = 3545559.091364; b = 3540002.720795; cout = 163624712134.568512
a = 3545560.543233; b = 3550002.820890; cout = 169172068569.326813
a = 3545561.995101; b = 3560002.920985; cout = 174920187354.467255
a = 3545563.446970; b = 3570003.021080; cout = 180869068489.987091
a = 3545564.898839; b = 3580003.121175; cout = 187018711975.890076
a = 3545566.350707; b = 3590003.221270; cout = 193369117812.170898
a = 3546509.231421; b = 3169999.162607; cout = 91721907495.359131
a = 3546510.683290; b = 3179999.262702; cout = 90132846180.978867
a = 3546512.135158; b = 3189999.362797; cout = 88744547216.993805
a = 3546513.587027; b = 3199999.462892; cout = 87557010603.374512
a = 3546515.038896; b = 3209999.562987; cout = 86570236340.149094
a = 3546516.490764; b = 3219999.663083; cout = 85784224427.296066
a = 3546517.942633; b = 3229999.763178; cout = 85198974864.828552
a = 3546519.394502; b = 3239999.863273; cout = 84814487652.737366
a = 3546520.846370; b = 3249999.963368; cout = 84630762791.035248
a = 3546522.298239; b = 3260000.063463; cout = 84647800279.705139
a = 3546523.750108; b = 3270000.163558; cout = 84865600118.760315
a = 3546525.201976; b = 3280000.263653; cout = 85284162308.190430
a = 3546526.653845; b = 3290000.363749; cout = 85903486848.006775
a = 3546528.105713; b = 3300000.463844; cout = 86723573738.203049
a = 3546529.557582; b = 3310000.563939; cout = 87744422978.778580
a = 3546531.009451; b = 3320000.664034; cout = 88966034569.735092
a = 3546532.461319; b = 3330000.764129; cout = 90388408511.072342
a = 3546533.913188; b = 3340000.864224; cout = 92011544802.789642
a = 3546535.365057; b = 3350000.964319; cout = 93835443444.889816
a = 3546536.816925; b = 3360001.064415; cout = 95860104437.368103
a = 3546538.268794; b = 3370001.164510; cout = 98085527780.227127
a = 3546539.720663; b = 3380001.264605; cout = 100511713473.467743
a = 3546541.172531; b = 3390001.364700; cout = 103138661517.087799
a = 3546542.624400; b = 3400001.464795; cout = 105966371911.093002
a = 3546544.076269; b = 3410001.564890; cout = 108994844655.474426
a = 3546545.528137; b = 3420001.664985; cout = 112224079750.237625
a = 3546546.980006; b = 3430001.765080; cout = 115654077195.380600
a = 3546548.431875; b = 3440001.865176; cout = 119284836990.905334
a = 3546549.883743; b = 3450001.965271; cout = 123116359136.811768
a = 3546551.335612; b = 3460002.065366; cout = 127148643633.096451
a = 3546552.787481; b = 3470002.165461; cout = 131381690479.763275
a = 3546554.239349; b = 3480002.265556; cout = 135815499676.809219
a = 3546555.691218; b = 3490002.365651; cout = 140450071224.237030
a = 3546557.143087; b = 3500002.465746; cout = 145285405122.045715
a = 3546558.594955; b = 3510002.565842; cout = 150321501370.233673
a = 3546560.046824; b = 3520002.665937; cout = 155558359968.806183
a = 3546561.498693; b = 3530002.766032; cout = 160995980917.755493
a = 3546562.950561; b = 3540002.866127; cout = 166634364217.087250
a = 3546564.402430; b = 3550002.966222; cout = 172473509866.797852
a = 3546565.854299; b = 3560003.066317; cout = 178513417866.889954
a = 3546567.306167; b = 3570003.166412; cout = 184754088217.363647
a = 3547511.638750; b = 3159999.207844; cout = 86007816914.757233
a = 3547513.090618; b = 3169999.307939; cout = 84509782464.955719
a = 3547514.542487; b = 3179999.408034; cout = 83212510365.536774
a = 3547515.994356; b = 3189999.508129; cout = 82116000616.498764
a = 3547517.446224; b = 3199999.608225; cout = 81220253217.836136
a = 3547518.898093; b = 3209999.708320; cout = 80525268169.559799
a = 3547520.349962; b = 3219999.808415; cout = 80031045471.656082
a = 3547521.801830; b = 3229999.908510; cout = 79737585124.141006
a = 3547523.253699; b = 3240000.008605; cout = 79644887127.005112
a = 3547524.705568; b = 3250000.108700; cout = 79752951480.249496
a = 3547526.157436; b = 3260000.208795; cout = 80061778183.873550
a = 3547527.609305; b = 3270000.308890; cout = 80571367237.877823
a = 3547529.061174; b = 3280000.408986; cout = 81281718642.266861
a = 3547530.513042; b = 3290000.509081; cout = 82192832397.032776
a = 3547531.964911; b = 3300000.609176; cout = 83304708502.178238
a = 3547533.416780; b = 3310000.709271; cout = 84617346957.706100
a = 3547534.868648; b = 3320000.809366; cout = 86130747763.613968
a = 3547536.320517; b = 3330000.909461; cout = 87844910919.903214
a = 3547537.772386; b = 3340001.009556; cout = 89759836426.574112
a = 3547539.224254; b = 3350001.109652; cout = 91875524283.623474
a = 3547540.676123; b = 3360001.209747; cout = 94191974491.055466
a = 3547542.127992; b = 3370001.309842; cout = 96709187048.865646
a = 3547543.579860; b = 3380001.409937; cout = 99427161957.061096
a = 3547545.031729; b = 3390001.510032; cout = 102345899215.632828
a = 3547546.483598; b = 3400001.610127; cout = 105465398824.586411
a = 3547547.935466; b = 3410001.710222; cout = 108785660783.921402
a = 3547549.387335; b = 3420001.810318; cout = 112306685093.635574
a = 3547550.839204; b = 3430001.910413; cout = 116028471753.733398
a = 3547552.291072; b = 3440002.010508; cout = 119951020764.208984
a = 3547553.742941; b = 3450002.110603; cout = 124074332125.066238
a = 3547555.194810; b = 3460002.210698; cout = 128398405836.303162
a = 3547556.646678; b = 3470002.310793; cout = 132923241897.921799
a = 3547558.098547; b = 3480002.410888; cout = 137648840309.921509
a = 3547559.550416; b = 3490002.510983; cout = 142575201072.300171
a = 3547561.002284; b = 3500002.611079; cout = 147702324185.060669
a = 3547562.454153; b = 3510002.711174; cout = 153030209648.201630
a = 3547563.906022; b = 3520002.811269; cout = 158558857461.723419
a = 3547565.357890; b = 3530002.911364; cout = 164288267625.624329
a = 3547566.809759; b = 3540003.011459; cout = 170218440139.908173
a = 3547536.675212; b = 3550001.794976; cout = 176217852646.701599
a = 3548514.046079; b = 3149999.253081; cout = 80485334094.935623
a = 3548515.497947; b = 3159999.353176; cout = 79078326509.705521
a = 3548516.949816; b = 3169999.453271; cout = 77872081274.859573
a = 3548518.401685; b = 3179999.553366; cout = 76866598390.390320
a = 3548519.853553; b = 3189999.653462; cout = 76061877856.299500
a = 3548521.305422; b = 3199999.753557; cout = 75457919672.591965
a = 3548522.757291; b = 3209999.853652; cout = 75054723839.266602
a = 3548524.209159; b = 3219999.953747; cout = 74852290356.322464
a = 3548525.661028; b = 3230000.053842; cout = 74850619223.756699
a = 3548527.112897; b = 3240000.153937; cout = 75049710441.571793
a = 3548528.564765; b = 3250000.254032; cout = 75449564009.766907
a = 3548530.016634; b = 3260000.354128; cout = 76050179928.343674
a = 3548531.468503; b = 3270000.454223; cout = 76851558197.301620
a = 3548532.920371; b = 3280000.554318; cout = 77853698816.638763
a = 3548534.372240; b = 3290000.654413; cout = 79056601786.357498
a = 3548535.824109; b = 3300000.754508; cout = 80460267106.455246
a = 3548537.275977; b = 3310000.854603; cout = 82064694776.937607
a = 3548538.727846; b = 3320000.954698; cout = 83869884797.796341
a = 3548540.179715; b = 3330001.054794; cout = 85875837169.038544
a = 3548541.631583; b = 3340001.154889; cout = 88082551890.660324
a = 3548543.083452; b = 3350001.254984; cout = 90490028962.662125
a = 3548544.535321; b = 3360001.355079; cout = 93098268385.046112
a = 3548545.987189; b = 3370001.455174; cout = 95907270157.809387
a = 3548547.439058; b = 3380001.555269; cout = 98917034280.953339
a = 3548548.890927; b = 3390001.655364; cout = 102127560754.478317
a = 3548550.342795; b = 3400001.755459; cout = 105538849578.383301
a = 3548551.794664; b = 3410001.855555; cout = 109150900752.671127
a = 3548553.246532; b = 3420001.955650; cout = 112963714277.337479
a = 3548554.698401; b = 3430002.055745; cout = 116977290152.385300
a = 3548556.150270; b = 3440002.155840; cout = 121191628377.813736
a = 3548557.602138; b = 3450002.255935; cout = 125606728953.621323
a = 3548559.054007; b = 3460002.356030; cout = 130222591879.812454
a = 3548560.505876; b = 3470002.456125; cout = 135039217156.382828
a = 3548561.957744; b = 3480002.556221; cout = 140056604783.332733
a = 3548563.409613; b = 3490002.656316; cout = 145274754760.664673
a = 3548564.861482; b = 3500002.756411; cout = 150693667088.375153
a = 3548566.313350; b = 3510002.856506; cout = 156313341766.473663
a = 3548567.765219; b = 3520002.956601; cout = 162133778794.942474
a = 3549515.001539; b = 3129999.198223; cout = 76671202106.935532
a = 3549516.453407; b = 3139999.298318; cout = 75154459035.899612
a = 3549517.905276; b = 3149999.398413; cout = 73838478315.235214
a = 3549519.357145; b = 3159999.498508; cout = 72723259944.963867
a = 3549520.809013; b = 3169999.598604; cout = 71808803925.060013
a = 3549522.260882; b = 3179999.698699; cout = 71095110255.548325
a = 3549523.712751; b = 3189999.798794; cout = 70582178936.409485
a = 3549525.164619; b = 3199999.898889; cout = 70270009967.654724
a = 3549526.616488; b = 3209999.998984; cout = 70158603349.279678
a = 3549528.068357; b = 3220000.099079; cout = 70247959081.285400
a = 3549529.520225; b = 3230000.199174; cout = 70538077163.671417
a = 3549530.972094; b = 3240000.299269; cout = 71028957596.439651
a = 3549532.423963; b = 3250000.399365; cout = 71720600379.588760
a = 3549533.875831; b = 3260000.499460; cout = 72613005513.115540
a = 3549535.327700; b = 3270000.599555; cout = 73706172997.025986
a = 3549536.779569; b = 3280000.699650; cout = 75000102831.314178
a = 3549538.231437; b = 3290000.799745; cout = 76494795015.987656
a = 3549539.683306; b = 3300000.899840; cout = 78190249551.036575
a = 3549541.135175; b = 3310000.999935; cout = 80086466436.468842
a = 3549542.587043; b = 3320001.100031; cout = 82183445672.280594
a = 3549544.038912; b = 3330001.200126; cout = 84481187258.474060
a = 3549545.490781; b = 3340001.300221; cout = 86979691195.048294
a = 3549546.942649; b = 3350001.400316; cout = 89678957482.002960
a = 3549548.394518; b = 3360001.500411; cout = 92578986119.337143
a = 3549549.846387; b = 3370001.600506; cout = 95679777107.052490
a = 3549551.298255; b = 3380001.700601; cout = 98981330445.148788
a = 3549552.750124; b = 3390001.800697; cout = 102483646133.627197
a = 3549554.201993; b = 3400001.900792; cout = 106186724172.483780
a = 3549555.653861; b = 3410002.000887; cout = 110090564561.722244
a = 3549557.105730; b = 3420002.100982; cout = 114195167301.342056
a = 3549558.557599; b = 3430002.201077; cout = 118500532391.340164
a = 3549560.009467; b = 3440002.301172; cout = 123006659831.721481
a = 3549561.461336; b = 3450002.401267; cout = 127713549622.482422
a = 3549562.913205; b = 3460002.501362; cout = 132621201763.623520
a = 3549564.365073; b = 3470002.601458; cout = 137729616255.145844
a = 3549565.816942; b = 3480002.701553; cout = 143038793097.047699
a = 3549567.268811; b = 3490002.801648; cout = 148548732289.333038
a = 3549568.720679; b = 3500002.901743; cout = 154259433831.995819
a = 3550517.408868; b = 3119999.243460; cout = 71440907944.105453
a = 3550518.860736; b = 3129999.343555; cout = 70015191737.640549
a = 3550520.312605; b = 3139999.443650; cout = 68790237881.552765
a = 3550521.764474; b = 3149999.543745; cout = 67766046375.845345
a = 3550523.216342; b = 3159999.643841; cout = 66942617220.518715
a = 3550524.668211; b = 3169999.743936; cout = 66319950415.570366
a = 3550526.120080; b = 3179999.844031; cout = 65898045961.006424
a = 3550527.571948; b = 3189999.944126; cout = 65676903856.821808
a = 3550529.023817; b = 3200000.044221; cout = 65656524103.018761
a = 3550530.475686; b = 3210000.144316; cout = 65836906699.595947
a = 3550531.927554; b = 3220000.244411; cout = 66218051646.554649
a = 3550533.379423; b = 3230000.344507; cout = 66799958943.894005
a = 3550534.831292; b = 3240000.444602; cout = 67582628591.612694
a = 3550536.283160; b = 3250000.544697; cout = 68566060589.712372
a = 3550537.735029; b = 3260000.644792; cout = 69750254938.191849
a = 3550539.186898; b = 3270000.744887; cout = 71135211637.051712
a = 3550540.638766; b = 3280000.844982; cout = 72720930686.297455
a = 3550542.090635; b = 3290000.945077; cout = 74507412085.918198
a = 3550543.542504; b = 3300001.045172; cout = 76494655835.920883
a = 3550544.994372; b = 3310001.145268; cout = 78682661936.304062
a = 3550546.446241; b = 3320001.245363; cout = 81071430387.069138
a = 3550547.898110; b = 3330001.345458; cout = 83660961188.214325
a = 3550549.349978; b = 3340001.445553; cout = 86451254339.738434
a = 3550550.801847; b = 3350001.545648; cout = 89442309841.645187
a = 3550552.253716; b = 3360001.645743; cout = 92634127693.930817
a = 3550553.705584; b = 3370001.745838; cout = 96026707896.599670
a = 3550555.157453; b = 3380001.845934; cout = 99620050449.647781
a = 3550556.609322; b = 3390001.946029; cout = 103414155353.075226
a = 3550558.061190; b = 3400002.046124; cout = 107409022606.885162
a = 3550559.513059; b = 3410002.146219; cout = 111604652211.075211
a = 3550560.964928; b = 3420002.246314; cout = 116001044165.648056
a = 3550562.416796; b = 3430002.346409; cout = 120598198470.596375
a = 3550563.868665; b = 3440002.446504; cout = 125396115125.930801
a = 3550565.320534; b = 3450002.546600; cout = 130394794131.642548
a = 3550566.772402; b = 3460002.646695; cout = 135594235487.736465
a = 3550568.224271; b = 3470002.746790; cout = 140994439194.210846
a = 3551519.816197; b = 3109999.288697; cout = 66402221542.056900
a = 3551521.268065; b = 3119999.388792; cout = 65067532200.159821
a = 3551522.719934; b = 3129999.488887; cout = 63933605208.643440
a = 3551524.171803; b = 3139999.588983; cout = 63000440567.504799
a = 3551525.623671; b = 3149999.689078; cout = 62268038276.747299
a = 3551527.075540; b = 3159999.789173; cout = 61736398336.376152
a = 3551528.527409; b = 3169999.889268; cout = 61405520746.382820
a = 3551529.979277; b = 3179999.989363; cout = 61275405506.769249
a = 3551531.431146; b = 3190000.089458; cout = 61346052617.535057
a = 3551532.883015; b = 3200000.189553; cout = 61617462078.684731
a = 3551534.334883; b = 3210000.289648; cout = 62089633890.213409
a = 3551535.786752; b = 3220000.389744; cout = 62762568052.124039
a = 3551537.238620; b = 3230000.489839; cout = 63636264564.413010
a = 3551538.690489; b = 3240000.589934; cout = 64710723427.085495
a = 3551540.142358; b = 3250000.690029; cout = 65985944640.135529
a = 3551541.594226; b = 3260000.790124; cout = 67461928203.571190
a = 3551543.046095; b = 3270000.890219; cout = 69138674117.383057
a = 3551544.497964; b = 3280000.990314; cout = 71016182381.577133
a = 3551545.949832; b = 3290001.090410; cout = 73094452996.150131
a = 3551547.401701; b = 3300001.190505; cout = 75373485961.105911
a = 3551548.853570; b = 3310001.290600; cout = 77853281276.441818
a = 3551550.305438; b = 3320001.390695; cout = 80533838942.157455
a = 3551551.757307; b = 3330001.490790; cout = 83415158958.254257
a = 3551553.209176; b = 3340001.590885; cout = 86497241324.731293
a = 3551554.661044; b = 3350001.690980; cout = 89780086041.590775
a = 3551556.112913; b = 3360001.791076; cout = 93263693108.829132
a = 3551557.564782; b = 3370001.891171; cout = 96948062526.448257
a = 3551559.016650; b = 3380001.991266; cout = 100833194294.448883
a = 3551560.468519; b = 3390002.091361; cout = 104919088412.828384
a = 3551561.920388; b = 3400002.191456; cout = 109205744881.590805
a = 3551563.372256; b = 3410002.291551; cout = 113693163700.732117
a = 3551564.824125; b = 3420002.391646; cout = 118381344870.254425
a = 3551566.275994; b = 3430002.491741; cout = 123270288390.157410
a = 3551567.727862; b = 3440002.591837; cout = 128359994260.441147
a = 3551569.179731; b = 3450002.691932; cout = 133650462481.105927
a = 3552520.771657; b = 3089999.233839; cout = 62999567728.490723
a = 3552522.223525; b = 3099999.333934; cout = 61555142900.784561
a = 3552523.675394; b = 3109999.434029; cout = 60311480423.458328
a = 3552525.127263; b = 3119999.534124; cout = 59268580296.513214
a = 3552526.579131; b = 3129999.634220; cout = 58426442519.948242
a = 3552528.031000; b = 3139999.734315; cout = 57785067093.767784
a = 3552529.482869; b = 3149999.834410; cout = 57344454017.962128
a = 3552530.934737; b = 3159999.934505; cout = 57104603292.541512
a = 3552532.386606; b = 3170000.034600; cout = 57065514917.495628
a = 3552533.838475; b = 3180000.134695; cout = 57227188892.836006
a = 3552535.290343; b = 3190000.234790; cout = 57589625218.554977
a = 3552536.742212; b = 3200000.334886; cout = 58152823894.656509
a = 3552538.194081; b = 3210000.434981; cout = 58916784921.135788
a = 3552539.645949; b = 3220000.535076; cout = 59881508297.997955
a = 3552541.097818; b = 3230000.635171; cout = 61046994025.239944
a = 3552542.549687; b = 3240000.735266; cout = 62413242102.864403
a = 3552544.001555; b = 3250000.835361; cout = 63980252530.866692
a = 3552545.453424; b = 3260000.935456; cout = 65748025309.250633
a = 3552546.905293; b = 3270001.035551; cout = 67716560438.015099
a = 3552548.357161; b = 3280001.135647; cout = 69885857917.160706
a = 3552549.809030; b = 3290001.235742; cout = 72255917746.688202
a = 3552551.260899; b = 3300001.335837; cout = 74826739926.594315
a = 3552552.712767; b = 3310001.435932; cout = 77598324456.881866
a = 3552554.164636; b = 3320001.536027; cout = 80570671337.549210
a = 3552555.616505; b = 3330001.636122; cout = 83743780568.597839
a = 3552557.068373; b = 3340001.736217; cout = 87117652150.028473
a = 3552558.520242; b = 3350001.836313; cout = 90692286081.837097
a = 3552559.972111; b = 3360001.936408; cout = 94467682364.028595
a = 3552561.423979; b = 3370002.036503; cout = 98443840996.598206
a = 3552562.875848; b = 3380002.136598; cout = 102620761979.551468
a = 3552564.327717; b = 3390002.236693; cout = 106998445312.884415
a = 3552565.779585; b = 3400002.336788; cout = 111576890996.597885
a = 3552567.231454; b = 3410002.436883; cout = 116356099030.692245
a = 3552568.683323; b = 3420002.536979; cout = 121336069415.167175
a = 3552538.539755; b = 3430001.320036; cout = 126405175038.208405
a = 3553523.178986; b = 3079999.279076; cout = 58253069983.426598
a = 3553524.630854; b = 3089999.379171; cout = 56899672020.290970
a = 3553526.082723; b = 3099999.479266; cout = 55747036407.536514
a = 3553527.534592; b = 3109999.579362; cout = 54795163145.162300
a = 3553528.986460; b = 3119999.679457; cout = 54044052233.167709
a = 3553530.438329; b = 3129999.779552; cout = 53493703671.556732
a = 3553531.890198; b = 3139999.879647; cout = 53144117460.320816
a = 3553533.342066; b = 3149999.979742; cout = 52995293599.473419
a = 3553534.793935; b = 3160000.079837; cout = 53047232088.999138
a = 3553536.245804; b = 3170000.179932; cout = 53299932928.915016
a = 3553537.697672; b = 3180000.280027; cout = 53753396119.202744
a = 3553539.149541; b = 3190000.380123; cout = 54407621659.876778
a = 3553540.601410; b = 3200000.480218; cout = 55262609550.926071
a = 3553542.053278; b = 3210000.580313; cout = 56318359792.359604
a = 3553543.505147; b = 3220000.680408; cout = 57574872384.173286
a = 3553544.957016; b = 3230000.780503; cout = 59032147326.367043
a = 3553546.408884; b = 3240000.880598; cout = 60690184618.941704
a = 3553547.860753; b = 3250000.980693; cout = 62548984261.897163
a = 3553549.312622; b = 3260001.080789; cout = 64608546255.232681
a = 3553550.764490; b = 3270001.180884; cout = 66868870598.950684
a = 3553552.216359; b = 3280001.280979; cout = 69329957293.047623
a = 3553553.668228; b = 3290001.381074; cout = 71991806337.525955
a = 3553555.120096; b = 3300001.481169; cout = 74854417732.384247
a = 3553556.571965; b = 3310001.581264; cout = 77917791477.623505
a = 3553558.023833; b = 3320001.681359; cout = 81181927573.243927
a = 3553559.475702; b = 3330001.781454; cout = 84646826019.244797
a = 3553560.927571; b = 3340001.881550; cout = 88312486815.625305
a = 3553562.379439; b = 3350001.981645; cout = 92178909962.387939
a = 3553563.831308; b = 3360002.081740; cout = 96246095459.529037
a = 3553565.283177; b = 3370002.181835; cout = 100514043307.054688
a = 3553566.735045; b = 3380002.281930; cout = 104982753504.955109
a = 3553568.186914; b = 3390002.382025; cout = 109652226053.241928
a = 3553569.638783; b = 3400002.482120; cout = 114522460951.903885
a = 3554525.586314; b = 3069999.324313; cout = 53698179999.141068
a = 3554527.038183; b = 3079999.424408; cout = 52435808900.574272
a = 3554528.490052; b = 3089999.524503; cout = 51374200152.393974
a = 3554529.941920; b = 3099999.624599; cout = 50513353754.591881
a = 3554531.393789; b = 3109999.724694; cout = 49853269707.171776
a = 3554532.845658; b = 3119999.824789; cout = 49393948010.128136
a = 3554534.297526; b = 3129999.924884; cout = 49135388663.465569
a = 3554535.749395; b = 3140000.024979; cout = 49077591667.185097
a = 3554537.201264; b = 3150000.125074; cout = 49220557021.288734
a = 3554538.653132; b = 3160000.225169; cout = 49564284725.769585
a = 3554540.105001; b = 3170000.325265; cout = 50108774780.630020
a = 3554541.556870; b = 3180000.425360; cout = 50854027185.873894
a = 3554543.008738; b = 3190000.525455; cout = 51800041941.495522
a = 3554544.460607; b = 3200000.625550; cout = 52946819047.502968
a = 3554545.912476; b = 3210000.725645; cout = 54294358503.886223
