a = 3334018.074881; b = 5938374.998894; cout = 5650073666132.387695
a = 3541303.729376; b = 3935902.933747; cout = 3561659122272.935059
a = 3541305.161559; b = 3945767.443896; cout = 3567234933993.988770
a = 3541306.593742; b = 3955631.954046; cout = 3573006100757.356934
a = 3541308.025925; b = 3965496.464195; cout = 3578972622563.054688
a = 3541309.458108; b = 3975360.974345; cout = 3585134499411.068848
a = 3541310.890291; b = 3985225.484494; cout = 3591491731301.395508
a = 3541312.322474; b = 3995089.994643; cout = 3598044318234.034668
a = 3541310.461325; b = 4004954.175876; cout = 3604798589887.520508
a = 3551147.573172; b = 2762034.235819; cout = 3229895651821.020996
a = 3551149.005355; b = 2771898.745968; cout = 3228084886529.474121
a = 3551150.437538; b = 2781763.256118; cout = 3226469476280.249512
a = 3551151.869721; b = 2791627.766267; cout = 3225049421073.343750
a = 3551153.301904; b = 2801492.276416; cout = 3223824720908.754883
a = 3551154.734087; b = 2811356.786566; cout = 3222795375786.484863
a = 3551156.166270; b = 2821221.296715; cout = 3221961385706.530762
a = 3551157.598452; b = 2831085.806865; cout = 3221322750668.893066
a = 3551159.030635; b = 2840950.317014; cout = 3220879470673.581543
a = 3551160.462818; b = 2850814.827163; cout = 3220631545720.573730
a = 3551161.895001; b = 2860679.337313; cout = 3220578975809.896973
a = 3551163.327184; b = 2870543.847462; cout = 3220721760941.530762
a = 3551164.759367; b = 2880408.357611; cout = 3221059901115.489258
a = 3551166.191550; b = 2890272.867761; cout = 3221593396331.757812
a = 3551167.623733; b = 2900137.377910; cout = 3222322246590.346680
a = 3551169.055916; b = 2910001.888060; cout = 3223246451891.252930
a = 3551170.488099; b = 2919866.398209; cout = 3224366012234.484375
a = 3551171.920282; b = 2929730.908358; cout = 3225680927620.022461
a = 3551173.352465; b = 2939595.418508; cout = 3227191198047.885254
a = 3551174.784648; b = 2949459.928657; cout = 3228896823518.067383
a = 3551176.216831; b = 2959324.438806; cout = 3230797804030.565918
a = 3551177.649014; b = 2969188.948956; cout = 3232894139585.379395
a = 3551179.081197; b = 2979053.459105; cout = 3235185830182.515625
a = 3551180.513380; b = 2988917.969255; cout = 3237672875821.963867
a = 3551181.945563; b = 2998782.479404; cout = 3240355276503.737793
a = 3551183.377746; b = 3008646.989553; cout = 3243233032227.820801
a = 3551184.809929; b = 3018511.499703; cout = 3246306142994.227539
a = 3551186.242112; b = 3028376.009852; cout = 3249574608802.947266
a = 3551187.674295; b = 3038240.520001; cout = 3253038429653.993652
a = 3551189.106478; b = 3048105.030151; cout = 3256697605547.345703
a = 3551190.538661; b = 3057969.540300; cout = 3260552136483.025391
a = 3551191.970844; b = 3067834.050449; cout = 3264602022461.021484
a = 3551193.403027; b = 3077698.560599; cout = 3268847263481.330566
a = 3551194.835210; b = 3087563.070748; cout = 3273287859543.964355
a = 3551196.267393; b = 3097427.580898; cout = 3277923810648.909180
a = 3551184.872757; b = 3107291.104782; cout = 68981992546.882614
a = 3551156.373667; b = 3117153.313544; cout = 67704724055.303703
a = 3551157.805850; b = 3127017.823693; cout = 66423960721.763603
a = 3551159.238033; b = 3136882.333843; cout = 65338552430.536781
a = 3551160.670216; b = 3146746.843992; cout = 64448499181.627785
a = 3551162.102399; b = 3156611.354142; cout = 63753800975.046028
a = 3551163.534582; b = 3166475.864291; cout = 63254457810.776596
a = 3551164.966765; b = 3176340.374440; cout = 62950469688.817398
a = 3551166.398948; b = 3186204.884590; cout = 62841836609.178062
a = 3551167.831131; b = 3196069.394739; cout = 62928558571.858574
a = 3551169.263314; b = 3205933.904888; cout = 63210635576.863968
a = 3551170.695497; b = 3215798.415038; cout = 63688067624.179787
a = 3551172.127680; b = 3225662.925187; cout = 64360854713.816620
a = 3551173.559863; b = 3235527.435337; cout = 65228996845.770538
a = 3551174.992046; b = 3245391.945486; cout = 66292494020.045425
a = 3551176.424229; b = 3255256.455635; cout = 67551346236.632393
a = 3551177.856412; b = 3265120.965785; cout = 69005553495.539185
a = 3551179.288595; b = 3274985.475934; cout = 70655115796.765411
a = 3551180.720778; b = 3284849.986083; cout = 72500033140.310501
a = 3551182.152961; b = 3294714.496233; cout = 74540305526.169601
a = 3551183.585144; b = 3304579.006382; cout = 76775932954.349472
a = 3551185.017327; b = 3314443.516531; cout = 79206915424.847275
a = 3551186.449509; b = 3324308.026681; cout = 81833252937.663635
a = 3551187.881692; b = 3334172.536830; cout = 84654945492.795013
a = 3551189.313875; b = 3344037.046980; cout = 87671993090.247040
a = 3551190.746058; b = 3353901.557129; cout = 90884395730.015793
a = 3551192.178241; b = 3363766.067278; cout = 94292153412.103363
a = 3551193.610424; b = 3373630.577428; cout = 97895266136.506668
a = 3551195.042607; b = 3383495.087577; cout = 101693733903.231216
a = 3551196.474790; b = 3393359.597726; cout = 105687556712.270416
a = 3551197.906973; b = 3403224.107876; cout = 109876734563.629852
a = 3551199.339156; b = 3413088.618025; cout = 114261267457.304596
a = 3551200.771339; b = 3422953.128175; cout = 118841155393.302536
a = 3551202.203522; b = 3432817.638324; cout = 123616398371.614258
a = 3551203.635705; b = 3442682.148473; cout = 128586996392.244904
a = 3551205.067888; b = 3452546.658623; cout = 133752949455.189926
a = 3551182.819843; b = 3462410.181826; cout = 3375286060393.429688
a = 3551128.994420; b = 3472272.388910; cout = 3374990454999.104492
a = 3551130.426603; b = 3482136.899059; cout = 3374221042436.142090
a = 3551131.858786; b = 3492001.409208; cout = 3373646984915.474609
a = 3551133.290969; b = 3501865.919358; cout = 3373268282437.115723
a = 3551134.723152; b = 3511730.429507; cout = 3373084935001.089355
a = 3551136.155335; b = 3521594.939656; cout = 3373096942607.382812
a = 3551137.587518; b = 3531459.449806; cout = 3373304305256.008789
a = 3551139.019701; b = 3541323.959955; cout = 3373707022946.921875
a = 3551140.451884; b = 3551188.470105; cout = 3374305095680.188965
a = 3551141.884067; b = 3561052.980254; cout = 3375098523455.754395
a = 3551143.316250; b = 3570917.490403; cout = 3376087306273.634766
a = 3551144.748433; b = 3580782.000553; cout = 3377271444133.815918
a = 3551146.180615; b = 3590646.510702; cout = 3378650937036.347168
a = 3551147.612798; b = 3600511.020851; cout = 3380225784981.184570
a = 3551149.044981; b = 3610375.531001; cout = 3381995987968.331543
a = 3551150.477164; b = 3620240.041150; cout = 3383961545997.802734
a = 3551151.909347; b = 3630104.551300; cout = 3386122459069.598145
a = 3551153.341530; b = 3639969.061449; cout = 3388478727183.703613
a = 3551154.773713; b = 3649833.571598; cout = 3391030350340.131836
a = 3551156.205896; b = 3659698.081748; cout = 3393777328538.861816
a = 3551157.638079; b = 3669562.591897; cout = 3396719661779.930664
a = 3551159.070262; b = 3679427.102046; cout = 3399857350063.311523
a = 3551160.502445; b = 3689291.612196; cout = 3403190393389.004883
a = 3551161.934628; b = 3699156.122345; cout = 3406718791757.012695
a = 3551163.366811; b = 3709020.632495; cout = 3410442545167.355957
a = 3551164.798994; b = 3718885.142644; cout = 3414361653620.009766
a = 3551166.231177; b = 3728749.652793; cout = 3418476117114.966309
a = 3551167.663360; b = 3738614.162943; cout = 3422785935652.252441
a = 3551169.095543; b = 3748478.673092; cout = 3427291109231.863770
a = 3551170.527726; b = 3758343.183241; cout = 3431991637853.789551
a = 3551171.959909; b = 3768207.693391; cout = 3436887521518.022949
a = 3551173.392092; b = 3778072.203540; cout = 3441978760224.585938
a = 3551174.824275; b = 3787936.713689; cout = 3447265353973.462402
a = 3551176.256458; b = 3797801.223839; cout = 3452747302764.659668
a = 3551177.688641; b = 3807665.733988; cout = 3458424606598.174316
a = 3551179.120824; b = 3817530.244138; cout = 3464297265473.996582
a = 3551180.553007; b = 3827394.754287; cout = 3470365279392.145996
a = 3551181.985190; b = 3837259.264436; cout = 3476628648352.615723
a = 3551183.417373; b = 3847123.774586; cout = 3483087372355.398438
a = 3551184.849556; b = 3856988.284735; cout = 3489741451400.502441
a = 3551186.281739; b = 3866852.794884; cout = 3496590885487.915039
a = 3551187.713922; b = 3876717.305034; cout = 3503635674617.663086
a = 3551189.146105; b = 3886581.815183; cout = 3510875818789.712891
a = 3551190.578288; b = 3896446.325333; cout = 3518311318004.087891
a = 3551185.431348; b = 3906310.178032; cout = 3525936529495.116699
a = 3561037.286449; b = 2742306.647703; cout = 3176042653891.018555
a = 3561038.718632; b = 2752171.157853; cout = 3176677641219.748047
a = 3561040.150815; b = 2762035.668002; cout = 3177507983590.790039
a = 3561041.582998; b = 2771900.178151; cout = 3178533681004.158203
a = 3561043.015181; b = 2781764.688301; cout = 3179754733459.836914
a = 3561044.447364; b = 2791629.198450; cout = 3181171140957.836914
a = 3561045.879547; b = 2801493.708599; cout = 3182782903498.155762
a = 3561047.311730; b = 2811358.218749; cout = 3184590021080.791504
a = 3561048.743913; b = 2821222.728898; cout = 3186592493705.741211
a = 3561050.176096; b = 2831087.239048; cout = 3188790321373.013672
a = 3561051.608279; b = 2840951.749197; cout = 3191183504082.602539
a = 3561053.040462; b = 2850816.259346; cout = 3193772041834.516602
a = 3561054.472645; b = 2860680.769496; cout = 3196555934628.733887
a = 3561055.904828; b = 2870545.279645; cout = 3199535182465.279297
a = 3561057.337011; b = 2880409.789794; cout = 3202709785344.138184
a = 3561058.769194; b = 2890274.299944; cout = 3206079743265.322266
a = 3561060.201377; b = 2900138.810093; cout = 3209645056228.810059
a = 3561061.633560; b = 2910003.320243; cout = 3213405724234.632812
a = 3561063.065743; b = 2919867.830392; cout = 3217361747282.762695
a = 3561064.497926; b = 2929732.340541; cout = 3221513125373.217285
a = 3561065.930109; b = 2939596.850691; cout = 3225859858505.979980
a = 3561067.362292; b = 2949461.360840; cout = 3230401946681.070312
a = 3561068.794475; b = 2959325.870989; cout = 3235139389898.476074
a = 3561070.226658; b = 2969190.381139; cout = 3240072188158.194824
a = 3561050.281629; b = 2979053.247555; cout = 31377763606.961262
a = 3561030.332932; b = 2988916.113785; cout = 30299671721.630474
a = 3561031.765115; b = 2998780.623935; cout = 29315755542.856960
a = 3561033.197298; b = 3008645.134084; cout = 28527194406.406960
a = 3561034.629481; b = 3018509.644233; cout = 27933988312.274921
a = 3561036.061663; b = 3028374.154383; cout = 27536137260.459709
a = 3561037.493846; b = 3038238.664532; cout = 27333641250.961178
a = 3561038.926029; b = 3048103.174681; cout = 27326500283.781250
a = 3561040.358212; b = 3057967.684831; cout = 27514714358.919544
a = 3561041.790395; b = 3067832.194980; cout = 27898283476.374527
a = 3561043.222578; b = 3077696.705130; cout = 28477207636.149082
a = 3561044.654761; b = 3087561.215279; cout = 29251486838.240025
a = 3561046.086944; b = 3097425.725428; cout = 30221121082.650578
a = 3561047.519127; b = 3107290.235578; cout = 31386110369.377583
a = 3561048.951310; b = 3117154.745727; cout = 32746454698.423256
a = 3561050.383493; b = 3127019.255876; cout = 34302154069.787239
a = 3561051.815676; b = 3136883.766026; cout = 36053208483.469086
a = 3561053.247859; b = 3146748.276175; cout = 37999617939.468353
a = 3561054.680042; b = 3156612.786325; cout = 40141382437.785599
a = 3561056.112225; b = 3166477.296474; cout = 42478501978.420738
a = 3561057.544408; b = 3176341.806623; cout = 45010976561.374130
a = 3561058.976591; b = 3186206.316773; cout = 47738806186.645607
a = 3561060.408774; b = 3196070.826922; cout = 50661990854.234154
a = 3561061.840957; b = 3205935.337071; cout = 53780530564.141022
a = 3561063.273140; b = 3215799.847221; cout = 57094425316.365036
a = 3561048.913242; b = 3225663.699138; cout = 60564979495.196808
a = 3560987.199672; b = 3235525.577508; cout = 3294805263624.006836
a = 3560988.631855; b = 3245390.087657; cout = 3292183792750.297363
a = 3560990.064038; b = 3255254.597806; cout = 3289757676918.927246
a = 3560991.496221; b = 3265119.107956; cout = 3287526916129.855957
a = 3560992.928404; b = 3274983.618105; cout = 3285491510383.088379
a = 3560994.360587; b = 3284848.128255; cout = 3283651459678.666504
a = 3560995.792769; b = 3294712.638404; cout = 3282006764016.561035
a = 3560997.224952; b = 3304577.148553; cout = 3280557423396.767090
a = 3560998.657135; b = 3314441.658703; cout = 3279303437819.280762
a = 3561000.089318; b = 3324306.168852; cout = 3278244807284.125000
a = 3561001.521501; b = 3334170.679001; cout = 3277381531791.288574
a = 3561002.953684; b = 3344035.189151; cout = 3276713611340.760254
a = 3561004.385867; b = 3353899.699300; cout = 3276241045932.560059
a = 3561005.818050; b = 3363764.209450; cout = 3275963835566.666016
a = 3561007.250233; b = 3373628.719599; cout = 3275881980243.096191
a = 3561008.682416; b = 3383493.229748; cout = 3275995479961.847168
a = 3561010.114599; b = 3393357.739898; cout = 3276304334722.906250
a = 3561011.546782; b = 3403222.250047; cout = 3276808544526.298340
a = 3561012.978965; b = 3413086.760196; cout = 3277508109371.996582
a = 3561014.411148; b = 3422951.270346; cout = 3278403029260.018555
a = 3561015.843331; b = 3432815.780495; cout = 3279493304190.348633
a = 3561017.275514; b = 3442680.290644; cout = 3280778934163.012207
a = 3561018.707697; b = 3452544.800794; cout = 3282259919177.985840
a = 3561020.139880; b = 3462409.310943; cout = 3283936259235.288574
a = 3561021.572063; b = 3472273.821093; cout = 3285807954334.882324
a = 3561023.004246; b = 3482138.331242; cout = 3287875004476.810547
a = 3561024.436429; b = 3492002.841391; cout = 3290137409661.061035
a = 3561025.868612; b = 3501867.351541; cout = 3292595169887.626953
a = 3561027.300795; b = 3511731.861690; cout = 3295248285156.501465
a = 3561028.732978; b = 3521596.371839; cout = 3298096755467.707520
a = 3561030.165161; b = 3531460.881989; cout = 3301140580821.228027
a = 3561031.597344; b = 3541325.392138; cout = 3304379761217.059082
a = 3561033.029527; b = 3551189.902288; cout = 3307814296655.211914
a = 3561034.461710; b = 3561054.412437; cout = 3311444187135.684570
a = 3561035.893893; b = 3570918.922586; cout = 3315269432658.469238
a = 3561037.326076; b = 3580783.432736; cout = 3319290033223.577148
a = 3561038.758259; b = 3590647.942885; cout = 3323505988830.995117
a = 3561040.190442; b = 3600512.453034; cout = 3327917299480.743164
a = 3561041.622625; b = 3610376.963184; cout = 3332523965172.804688
a = 3561043.054808; b = 3620241.473333; cout = 3337325985907.185059
a = 3561044.486991; b = 3630105.983483; cout = 3342323361683.880371
a = 3561045.919174; b = 3639970.493632; cout = 3347516092502.889648
a = 3561047.351357; b = 3649835.003781; cout = 3352904178364.220703
a = 3561048.783540; b = 3659699.513931; cout = 3358487619267.875488
a = 3561050.215723; b = 3669564.024080; cout = 3364266415213.837891
a = 3561051.647906; b = 3679428.534229; cout = 3370240566202.125488
a = 3561053.080089; b = 3689293.044379; cout = 3376410072232.736816
a = 3561054.512272; b = 3699157.554528; cout = 3382774933305.656738
a = 3561055.944455; b = 3709022.064677; cout = 3389335149420.890137
a = 3561057.376638; b = 3718886.574827; cout = 3396090720578.451660
a = 3561058.808821; b = 3728751.084976; cout = 3403041646778.327637
a = 3561060.241004; b = 3738615.595126; cout = 3410187928020.515625
a = 3561061.673187; b = 3748480.105275; cout = 3417529564305.028809
a = 3561063.105370; b = 3758344.615424; cout = 3425066555631.861816
a = 3561064.537553; b = 3768209.125574; cout = 3432798902001.009766
a = 3561065.969735; b = 3778073.635723; cout = 3440726603412.473633
a = 3561067.401918; b = 3787938.145872; cout = 3448849659866.260254
a = 3561068.834101; b = 3797802.656022; cout = 3457168071362.361328
a = 3561053.818483; b = 3807665.522547; cout = 3465622043749.845703
a = 3570925.567544; b = 2712714.549438; cout = 3164523343858.548828
a = 3570926.999726; b = 2722579.059587; cout = 3167408728765.235352
a = 3570928.431909; b = 2732443.569737; cout = 3170489468714.232422
a = 3570929.864092; b = 2742308.079886; cout = 3173765563705.552246
a = 3570931.296275; b = 2752172.590036; cout = 3177237013739.180664
a = 3570932.728458; b = 2762037.100185; cout = 3180903818815.141602
a = 3570934.160641; b = 2771901.610334; cout = 3184765978933.407227
a = 3570935.592824; b = 2781766.120484; cout = 3188823494093.999512
a = 3570937.025007; b = 2791630.630633; cout = 3193076364296.898438
a = 3570938.457190; b = 2801495.140782; cout = 3197524589542.128418
a = 3570939.889373; b = 2811359.650932; cout = 3202168169829.671387
a = 3570941.321556; b = 2821224.161081; cout = 3207007105159.534180
a = 3570942.753739; b = 2831088.671231; cout = 3212041395531.702148
a = 3570944.185922; b = 2840953.181380; cout = 3217271040946.197754
a = 3570915.689276; b = 2850815.390266; cout = 8791328410.051521
a = 3570904.292196; b = 2860678.914026; cout = 7945094666.673923
a = 3570905.724379; b = 2870543.424176; cout = 7258025642.676086
a = 3570907.156562; b = 2880407.934325; cout = 6766311660.999645
a = 3570908.588745; b = 2890272.444474; cout = 6469952721.638867
a = 3570910.020928; b = 2900136.954624; cout = 6368948824.598726
a = 3570911.453111; b = 2910001.464773; cout = 6463299969.874507
a = 3570912.885294; b = 2919865.974923; cout = 6753006157.469012
a = 3570914.317477; b = 2929730.485072; cout = 7238067387.379882
a = 3570915.749660; b = 2939594.995221; cout = 7918483659.610187
a = 3570917.181843; b = 2949459.505371; cout = 8794254974.157740
a = 3570918.614026; b = 2959324.015520; cout = 9865381331.023594
a = 3570920.046209; b = 2969188.525669; cout = 11131862730.207518
a = 3570921.478392; b = 2979053.035819; cout = 12593699171.709177
a = 3570915.006638; b = 2988917.216450; cout = 14241387921.054317
a = 3570845.404924; b = 2998778.766106; cout = 3246777870243.069336
a = 3570846.837106; b = 3008643.276255; cout = 3242304341058.633789
a = 3570848.269289; b = 3018507.786405; cout = 3238026166916.528320
a = 3570849.701472; b = 3028372.296554; cout = 3233943347816.736816
a = 3570851.133655; b = 3038236.806703; cout = 3230055883759.283203
a = 3570852.565838; b = 3048101.316853; cout = 3226363774744.110840
a = 3570853.998021; b = 3057965.827002; cout = 3222867020771.276367
a = 3570855.430204; b = 3067830.337151; cout = 3219565621840.749023
a = 3570856.862387; b = 3077694.847301; cout = 3216459577952.566895
a = 3570858.294570; b = 3087559.357450; cout = 3213548889106.674316
a = 3570859.726753; b = 3097423.867599; cout = 3210833555303.111816
a = 3570861.158936; b = 3107288.377749; cout = 3208313576541.862305
a = 3570862.591119; b = 3117152.887898; cout = 3205988952822.936035
a = 3570864.023302; b = 3127017.398048; cout = 3203859684146.324707
a = 3570865.455485; b = 3136881.908197; cout = 3201925770512.023926
a = 3570866.887668; b = 3146746.418346; cout = 3200187211920.057129
a = 3570868.319851; b = 3156610.928496; cout = 3198644008370.407715
a = 3570869.752034; b = 3166475.438645; cout = 3197296159863.067383
a = 3570871.184217; b = 3176339.948794; cout = 3196143666398.033691
a = 3570872.616400; b = 3186204.458944; cout = 3195186527975.337402
a = 3570874.048583; b = 3196068.969093; cout = 3194424744594.947266
a = 3570875.480766; b = 3205933.479243; cout = 3193858316256.879395
a = 3570876.912949; b = 3215797.989392; cout = 3193487242961.136230
a = 3570878.345132; b = 3225662.499541; cout = 3193311524707.710938
a = 3570879.777315; b = 3235527.009691; cout = 3193331161496.598633
a = 3570881.209498; b = 3245391.519840; cout = 3193546153327.793457
a = 3570882.641681; b = 3255256.029989; cout = 3193956500201.313965
a = 3570884.073864; b = 3265120.540139; cout = 3194562202117.153809
a = 3570885.506047; b = 3274985.050288; cout = 3195363259075.319824
a = 3570886.938230; b = 3284849.560438; cout = 3196359671075.784180
a = 3570888.370413; b = 3294714.070587; cout = 3197551438118.580078
a = 3570889.802596; b = 3304578.580736; cout = 3198938560203.701660
a = 3570891.234779; b = 3314443.090886; cout = 3200521037331.132324
a = 3570892.666962; b = 3324307.601035; cout = 3202298869500.873535
a = 3570894.099145; b = 3334172.111184; cout = 3204272056712.936035
a = 3570895.531328; b = 3344036.621334; cout = 3206440598967.323730
a = 3570896.963511; b = 3353901.131483; cout = 3208804496264.022461
a = 3570898.395694; b = 3363765.641632; cout = 3211363748603.041504
a = 3570899.827877; b = 3373630.151782; cout = 3214118355984.379883
a = 3570901.260060; b = 3383494.661931; cout = 3217068318408.030273
a = 3570902.692243; b = 3393359.172081; cout = 3220213635874.009277
a = 3570904.124426; b = 3403223.682230; cout = 3223554308382.297852
a = 3570905.556609; b = 3413088.192379; cout = 3227090335932.907715
a = 3570906.988792; b = 3422952.702529; cout = 3230821718525.831543
a = 3570908.420975; b = 3432817.212678; cout = 3234748456161.075195
a = 3570909.853158; b = 3442681.722827; cout = 3238870548838.632812
a = 3570911.285341; b = 3452546.232977; cout = 3243187996558.523438
a = 3570912.717524; b = 3462410.743126; cout = 3247700799320.723145
a = 3570914.149707; b = 3472275.253276; cout = 3252408957125.240234
a = 3570915.581889; b = 3482139.763425; cout = 3257312469972.070801
a = 3570917.014072; b = 3492004.273574; cout = 3262411337861.220215
a = 3570918.446255; b = 3501868.783724; cout = 3267705560792.698242
a = 3570919.878438; b = 3511733.293873; cout = 3273195138766.487305
a = 3570921.310621; b = 3521597.804022; cout = 3278880071782.592285
a = 3570922.742804; b = 3531462.314172; cout = 3284760359841.010254
a = 3570924.174987; b = 3541326.824321; cout = 3290836002941.753418
a = 3570925.607170; b = 3551191.334471; cout = 3297107001084.814453
a = 3570927.039353; b = 3561055.844620; cout = 3303573354270.195312
a = 3570928.471536; b = 3570920.354769; cout = 3310235062497.888184
a = 3570929.903719; b = 3580784.864919; cout = 3317092125767.897461
a = 3570931.335902; b = 3590649.375068; cout = 3324144544080.233887
a = 3570932.768085; b = 3600513.885217; cout = 3331392317434.877930
a = 3570934.200268; b = 3610378.395367; cout = 3338835445831.841309
a = 3570935.632451; b = 3620242.905516; cout = 3346473929271.134277
a = 3570937.064634; b = 3630107.415666; cout = 3354307767752.732422
a = 3570938.496817; b = 3639971.925815; cout = 3362336961276.652832
a = 3570939.929000; b = 3649836.435964; cout = 3370561509842.892578
a = 3570941.361183; b = 3659700.946114; cout = 3378981413451.449707
a = 3570942.793366; b = 3669565.456263; cout = 3387596672102.320801
a = 3570944.225549; b = 3679429.966412; cout = 3396407285795.517090
a = 3570945.657732; b = 3689294.476562; cout = 3405413254531.028320
a = 3570947.089915; b = 3699158.986711; cout = 3414614578308.857910
a = 3580815.280821; b = 2692986.961322; cout = 3198662738916.720703
a = 3580816.713004; b = 2702851.471472; cout = 3203993876443.661621
a = 3580818.145187; b = 2712715.981621; cout = 3209520369012.932617
a = 3580781.099372; b = 2722577.533102; cout = 1222676613.207347
a = 3580778.251461; b = 2732441.714268; cout = 640992890.441711
a = 3580779.683644; b = 2742306.224417; cout = 250771021.219738
a = 3580773.211890; b = 2752170.405048; cout = 56283753.302887
a = 3580703.610175; b = 2762031.954704; cout = 3230908274856.290527
a = 3580705.042358; b = 2771896.464853; cout = 3224582687361.141602
a = 3580706.474541; b = 2781760.975003; cout = 3218452454908.320312
a = 3580707.906724; b = 2791625.485152; cout = 3212517577497.797852
a = 3580709.338907; b = 2801489.995301; cout = 3206778055129.602051
a = 3580710.771090; b = 2811354.505451; cout = 3201233887803.734375
a = 3580712.203273; b = 2821219.015600; cout = 3195885075520.165527
a = 3580713.635456; b = 2831083.525749; cout = 3190731618278.923828
a = 3580715.067639; b = 2840948.035899; cout = 3185773516080.000488
a = 3580716.499822; b = 2850812.546048; cout = 3181010768923.413086
a = 3580717.932005; b = 2860677.056198; cout = 3176443376809.091309
a = 3580719.364188; b = 2870541.566347; cout = 3172071339737.130371
a = 3580720.796371; b = 2880406.076496; cout = 3167894657707.486328
a = 3580722.228554; b = 2890270.586646; cout = 3163913330720.153320
a = 3580723.660737; b = 2900135.096795; cout = 3160127358775.135742
a = 3580725.092920; b = 2909999.606944; cout = 3156536741872.445801
a = 3580726.525103; b = 2919864.117094; cout = 3153141480012.065918
a = 3580727.957286; b = 2929728.627243; cout = 3149941573194.003418
a = 3580729.389469; b = 2939593.137393; cout = 3146937021418.237305
a = 3580730.821652; b = 2949457.647542; cout = 3144127824684.826172
a = 3580732.253835; b = 2959322.157691; cout = 3141513982993.715332
a = 3580733.686018; b = 2969186.667841; cout = 3139095496344.931641
a = 3580735.118201; b = 2979051.177990; cout = 3136872364738.445312
a = 3580736.550384; b = 2988915.688139; cout = 3134844588174.304199
a = 3580737.982567; b = 2998780.198289; cout = 3133012166652.467773
a = 3580739.414750; b = 3008644.708438; cout = 3131375100172.943359
a = 3580740.846933; b = 3018509.218587; cout = 3129933388735.734375
a = 3580742.279116; b = 3028373.728737; cout = 3128687032340.852539
a = 3580743.711299; b = 3038238.238886; cout = 3127636030988.296387
a = 3580745.143482; b = 3048102.749036; cout = 3126780384678.042480
a = 3580746.575665; b = 3057967.259185; cout = 3126120093410.111816
a = 3580748.007848; b = 3067831.769334; cout = 3125655157184.500488
a = 3580749.440031; b = 3077696.279484; cout = 3125385576001.209473
a = 3580750.872214; b = 3087560.789633; cout = 3125311349860.235840
a = 3580752.304397; b = 3097425.299782; cout = 3125432478761.565430
a = 3580753.736580; b = 3107289.809932; cout = 3125748962705.227539
a = 3580755.168763; b = 3117154.320081; cout = 3126260801691.214355
a = 3580756.600946; b = 3127018.830231; cout = 3126967995719.511230
a = 3580758.033129; b = 3136883.340380; cout = 3127870544790.120117
a = 3580759.465312; b = 3146747.850529; cout = 3128968448903.054199
a = 3580760.897495; b = 3156612.360679; cout = 3130261708058.307617
a = 3580762.329678; b = 3166476.870828; cout = 3131750322255.875488
a = 3580763.761861; b = 3176341.380977; cout = 3133434291495.753418
a = 3580765.194044; b = 3186205.891127; cout = 3135313615777.961914
a = 3580766.626226; b = 3196070.401276; cout = 3137388295102.487793
a = 3580768.058409; b = 3205934.911426; cout = 3139658329469.323730
a = 3580769.490592; b = 3215799.421575; cout = 3142123718878.481445
a = 3580770.922775; b = 3225663.931724; cout = 3144784463329.952637
a = 3580772.354958; b = 3235528.441874; cout = 3147640562823.748047
a = 3580773.787141; b = 3245392.952023; cout = 3150692017359.860840
a = 3580775.219324; b = 3255257.462172; cout = 3153938826938.287109
a = 3580776.651507; b = 3265121.972322; cout = 3157380991559.034668
a = 3580778.083690; b = 3274986.482471; cout = 3161018511222.101562
a = 3580779.515873; b = 3284850.992621; cout = 3164851385927.486328
a = 3580780.948056; b = 3294715.502770; cout = 3168879615675.180664
a = 3580782.380239; b = 3304580.012919; cout = 3173103200465.202148
a = 3580783.812422; b = 3314444.523069; cout = 3177522140297.531738
a = 3580785.244605; b = 3324309.033218; cout = 3182136435172.188477
a = 3580786.676788; b = 3334173.543367; cout = 3186946085089.159180
a = 3580788.108971; b = 3344038.053517; cout = 3191951090048.451172
a = 3580789.541154; b = 3353902.563666; cout = 3197151450050.062012
a = 3580790.973337; b = 3363767.073815; cout = 3202547165093.987793
a = 3580792.405520; b = 3373631.583965; cout = 3208138235180.228516
a = 3580793.837703; b = 3383496.094114; cout = 3213924660308.794922
a = 3580795.269886; b = 3393360.604264; cout = 3219906440479.673340
a = 3580796.702069; b = 3403225.114413; cout = 3226083575692.874512
a = 3580798.134252; b = 3413089.624562; cout = 3232456065948.387695
a = 3580799.566435; b = 3422954.134712; cout = 3239023911246.222168
a = 3580800.998618; b = 3432818.644861; cout = 3245787111586.372559
a = 3580802.430801; b = 3442683.155010; cout = 3252745666968.846191
a = 3580803.862984; b = 3452547.665160; cout = 3259899577393.631348
a = 3580805.295167; b = 3462412.175309; cout = 3267248842860.738770
a = 3580806.727350; b = 3472276.685459; cout = 3274793463370.160645
a = 3580808.159533; b = 3482141.195608; cout = 3282533438921.895508
a = 3580809.591716; b = 3492005.705757; cout = 3290468769515.962402
a = 3580811.023899; b = 3501870.215907; cout = 3298599455152.333008
a = 3580812.456082; b = 3511734.726056; cout = 3306925495831.028320
a = 3580813.888265; b = 3521599.236205; cout = 3315446891552.040527
a = 3580815.320448; b = 3531463.746355; cout = 3324163642315.372559
a = 3580816.752631; b = 3541328.256504; cout = 3333075748121.012207
a = 3580818.184814; b = 3551192.766654; cout = 3342183208968.989746
a = 3580819.616997; b = 3561057.276803; cout = 3351486024859.263672
a = 3580821.049180; b = 3570921.786952; cout = 3360984195791.877441
